HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,DEC_LAT,DEC_LONG,DATUM,MAX_ERROR_DISTANCE,MAX_ERROR_UNITS,GEOREFERENCE_PROTOCOL,GEOREFERENCE_SOURCE,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,TAXON_NAME,GUID,VERBATIM_DATE,BEGAN_DATE,END_DATE,SPECIMEN_EVENT_TYPE,VERIFICATIONSTATUS
"North America, United States, Indiana, Lake County","Lake Station, Liverpool","Liverpool, Ind.",41.552537,-87.294759,World Geodetic System 1984,3036,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Aix sponsa,CHAS:Bird:1661,09/03/1896,1896-09-03,1896-09-03,accepted place of collection,unverified
"North America, United States, Indiana, Lake County","Lake Station, Liverpool","Liverpool, Ind.",41.552537,-87.294759,World Geodetic System 1984,3036,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Aythya valisineria,CHAS:Bird:1659,03/09/1889,1889-03-09,1889-03-09,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Roby,"Robey, Ind.",39.739214,-89.399255,World Geodetic System 1984,3890,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-07,Setophaga castanea,CHAS:Bird:1196,09/15/1905,1905-09-15,1905-09-15,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Roby,"Roby, Ind. [Indiana]",39.739214,-89.399255,World Geodetic System 1984,3890,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-07,Geothlypis trichas trichas,CHAS:Bird:1285,08/06/1905,1905-08-06,1905-08-06,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Roby,"Robey, Ind. [Indiana]",39.739214,-89.399255,World Geodetic System 1984,3890,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-09,Melospiza lincolnii,CHAS:Bird:898,10/08/1898,1898-10-08,1898-10-08,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Roby,"Roby, Ill. [Illinois]",39.739214,-89.399255,World Geodetic System 1984,3890,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-09,Passerculus sandwichensis sandwichensis,CHAS:Bird:716,10/08/1898,1898-10-08,1898-10-08,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Roby,"Roby, Ill. [Illinois]",39.739214,-89.399255,World Geodetic System 1984,3890,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-09,Spizella arborea,CHAS:Bird:772,10/08/1898,1898-10-08,1898-10-08,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Sheffield Township,Sheffield,40.344211,-86.752468,World Geodetic System 1984,6930,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Aegolius acadicus,CHAS:Bird:15085,06/14/1889,1889-06-14,1889-06-14,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Sheffield Township,Sheffield,40.344211,-86.752468,World Geodetic System 1984,6930,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Pooecetes gramineus,CHAS:Bird:18349,09/23/1889,1889-09-23,1889-09-23,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Sheffield Township,Sheffield,40.344211,-86.752468,World Geodetic System 1984,6930,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Pooecetes gramineus,CHAS:Bird:18352,09/23/1889,1889-09-23,1889-09-23,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Sheffield Township,Sheffield,40.344211,-86.752468,World Geodetic System 1984,6930,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Sialia sialis sialis,CHAS:Bird:16337,09/23/1889,1889-09-23,1889-09-23,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Sheffield Township,Sheffield,40.344211,-86.752468,World Geodetic System 1984,6930,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Passerculus sandwichensis savanna,CHAS:Bird:18253,09/23/1889,1889-09-01,1889-09-30,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Sheffield Township,Sheffield,40.344211,-86.752468,World Geodetic System 1984,6930,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Calcarius lapponicus,CHAS:Bird:18647,06/14/1889,1889-06-14,1889-06-14,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Sheffield Township,Sheffield,40.344211,-86.752468,World Geodetic System 1984,6930,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Picoides pubescens,CHAS:Bird:15597,12/13/1889,1889-12-13,1889-12-13,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Sheffield Township,Sheffield,40.344211,-86.752468,World Geodetic System 1984,6930,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Carduelis flammea,CHAS:Bird:18084,12/13/1889,1889-12-01,1889-12-30,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Sheffield Township,Sheffield,40.344211,-86.752468,World Geodetic System 1984,6930,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Cistothorus platensis stellaris,CHAS:Bird:16125,06/20/1889,1889-06-20,1889-06-20,accepted place of collection,unverified
"North America, United States, Indiana, Lake County",Sheffield Township,Sheffield,40.344211,-86.752468,World Geodetic System 1984,6930,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Cistothorus platensis stellaris,CHAS:Bird:16128,06/03/1889,1889-06-03,1889-06-03,accepted place of collection,unverified
"North America, United States, Indiana, Marion County",Indianapolis,,39.768376,-86.158042,World Geodetic System 1984,14351,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-03,Bombycilla cedrorum,CHAS:Bird:2952,1884,1884-01-01,1884-12-31,accepted place of collection,unverified
"North America, United States, Indiana, Marion County",Indianapolis,,39.768376,-86.158042,World Geodetic System 1984,14351,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-03,Icteria virens virens,CHAS:Bird:3296,about 1884,1884-01-01,1884-12-31,accepted place of collection,unverified
"North America, United States, Indiana, Marion County",Indianapolis,,39.768376,-86.158042,World Geodetic System 1984,14351,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-03,Buteo lineatus lineatus,CHAS:Bird:3745,1884 or 1893,1884-01-01,1893-12-31,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Dune Park,Dune Park,41.647177,-87.044971,World Geodetic System 1984,1343,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Larus delawarensis,CHAS:Bird:15425,09/06/1920,1920-09-06,1920-09-06,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Dune Park,Dune Park,41.647177,-87.044971,World Geodetic System 1984,1343,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Ammodramus henslowii,CHAS:Bird:5210,05/22/1921,1921-05-22,1921-05-22,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Dune Park,Dune Park,41.647177,-87.044971,World Geodetic System 1984,1343,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Ammodramus henslowii,CHAS:Bird:5212,05/14/1922,1922-05-14,1922-05-14,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Dune Park,"Dune Park, Porter Co., Indiana",41.647177,-87.044971,World Geodetic System 1984,1343,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Vermivora celata celata,CHAS:Bird:5209,05/08/1921,1921-05-08,1921-05-08,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Dune Park,"Dune Park, Porter County, Indiana",41.647177,-87.044971,World Geodetic System 1984,1343,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Vireo gilvus gilvus,CHAS:Bird:5215,05/21/1922,1922-05-21,1922-05-21,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Dune Park,Indiana: Dune Park,41.647177,-87.044971,World Geodetic System 1984,1343,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Tringa solitaria solitaria,CHAS:Bird:5232,05/06/1923,1923-05-06,1923-05-06,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Dune Park,"Dune Park, Porter Co., Indiana",41.647177,-87.044971,World Geodetic System 1984,1343,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Dendroica coronata,CHAS:Bird:5223,01/21/1893,1893-01-21,1893-01-21,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Dune Park,,41.647177,-87.044971,World Geodetic System 1984,1343,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Cardellina pusilla,CHAS:Bird:5221,04/30/1922,1922-04-30,1922-04-30,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Indiana",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-21,Phalacrocorax auritus,CHAS:Bird:18862,04/01/1913,1913-04-01,1913-04-01,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind. [Indiana]",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Tachycineta bicolor,CHAS:Bird:1002,"May 28, 1890",1890-05-28,1890-05-28,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind. [Indiana]",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Dumetella carolinensis,CHAS:Bird:1325,10/05/1911,1911-10-05,1911-10-05,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind. [Indiana]",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Bombycilla cedrorum,CHAS:Bird:1009,05/31/1905,1905-05-31,1905-05-31,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind. [Indiana]",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Setophaga ruticilla,CHAS:Bird:1315,07/18/1910,1910-07-18,1910-07-18,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts [Pleasant Township, Porter County], Ind.",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-16,Protonotaria citrea,CHAS:Bird:1045,07/18/1910,1910-07-18,1910-07-18,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts [Pleasant Township, Porter County], Ind. [Indiana]",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-16,Dendroica coronata,CHAS:Bird:1154,10/05/1911,1911-10-05,1911-10-05,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,,41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Corvus brachyrhynchos brachyrhynchos,CHAS:Bird:1901,09/17/1910,1910-09-17,1910-09-17,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind.",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Sphyrapicus varius varius,CHAS:Bird:6074,06/01/1910,1910-06-01,1910-06-01,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind.",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Sphyrapicus varius varius,CHAS:Bird:6075,06/01/1910,1910-06-01,1910-06-01,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind.",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Sphyrapicus varius varius,CHAS:Bird:6076,06/01/1910,1910-06-01,1910-06-01,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind.",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Sphyrapicus varius varius,CHAS:Bird:6077,06/01/1910,1910-06-01,1910-06-01,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,,41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Picoides pubescens,CHAS:Bird:245,07/18/1910,1910-07-18,1910-07-18,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,,41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Coccyzus americanus americanus,CHAS:Bird:228,[no date recorded],1800,2016-03-12,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind. [Indiana]",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Coccyzus americanus americanus,CHAS:Bird:494,07/04/1910,1910-07-04,1910-07-04,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,,41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Zenaida macroura carolinensis,CHAS:Bird:1783,09/17/1910,1910-09-17,1910-09-17,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind. [Indiana]",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Tyrannus tyrannus,CHAS:Bird:502,07/18/1910,1910-07-18,1910-07-18,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind. [Indiana]",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Sayornis phoebe,CHAS:Bird:516,07/18/1910,1910-07-18,1910-07-18,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,,41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Anas americana,CHAS:Bird:1638,03/23/1896,1896-03-23,1896-03-23,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,,41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Sphyrapicus varius varius,CHAS:Bird:262,[no date recorded],1800,2016-03-12,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind. [Indiana]",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Sayornis phoebe,CHAS:Bird:517,07/18/1910,1910-07-18,1910-07-18,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,,41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Falco sparverius sparverius,CHAS:Bird:1853,07/18/1910,1910-07-18,1910-07-18,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,"Kouts, Ind. [Indiana]",41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Toxostoma rufum,CHAS:Bird:1342,04/28/1909,1909-04-28,1909-04-28,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,,41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Podilymbus podiceps podiceps,CHAS:Bird:203,7/28/1893,1893-07-28,1893-07-28,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,,41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-03,Falco sparverius sparverius,CHAS:Bird:2522,07/14/1911,1911-07-14,1911-07-14,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,,41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-03,Molothrus ater,CHAS:Bird:2891,10/02/1911,1911-10-02,1911-10-02,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,,41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-03,Ixobrychus exilis,CHAS:Bird:196,05/30/1896,1896-05-30,1896-05-30,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Kouts,,41.316706,-87.025859,World Geodetic System 1984,2137,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-03,Zenaida macroura carolinensis,CHAS:Bird:1779,05/30/1896,1896-05-30,1896-05-30,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Ogden Dunes,"Ind. [Indiana] Porter Co., Ogden Dunes",41.622815,-87.191702,World Geodetic System 1984,1123,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Falco sparverius,CHAS:Bird:9894,10/16/1964,1964-10-16,1964-10-16,accepted place of collection,unverified
"North America, United States, Indiana, Porter County",Ogden Dunes,"Indiana , Ogden Dunes",41.622815,-87.191702,World Geodetic System 1984,1123,m,GeoLocate,GeoLocate,Adam Glueckert,2016-12-14,Junco hyemalis,CHAS:Bird:9861,10/03/1965,1965-10-03,1965-10-03,accepted place of collection,unverified
"North America, United States, Indiana, Pulaski County",Denham,,41.151985,-86.713625,World Geodetic System 1984,3256,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-14,Circus cyaneus,CHAS:Bird:5316,06/02/1912,1912-06-02,1912-06-02,accepted place of collection,unverified
"North America, United States, Indiana, Pulaski County",Denham,,41.151985,-86.713625,World Geodetic System 1984,3256,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-14,Circus cyaneus,CHAS:Bird:5313,06/02/1912,1912-06-02,1912-06-02,accepted place of collection,unverified
"North America, United States, Indiana, Pulaski County",Denham,,41.151985,-86.713625,World Geodetic System 1984,3256,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-14,Circus cyaneus,CHAS:Bird:5318,06/02/1912,1912-06-02,1912-06-02,accepted place of collection,unverified
"North America, United States, Indiana, Pulaski County",Denham,,41.151985,-86.713625,World Geodetic System 1984,3256,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-14,Circus cyaneus,CHAS:Bird:5314,06/02/1912,1912-06-02,1912-06-02,accepted place of collection,unverified
"North America, United States, Indiana, Pulaski County",Denham,,41.151985,-86.713625,World Geodetic System 1984,3256,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-14,Circus cyaneus,CHAS:Bird:5315,06/02/1912,1912-06-02,1912-06-02,accepted place of collection,unverified
"North America, United States, Indiana, Pulaski County",Denham,,41.151985,-86.713625,World Geodetic System 1984,3256,m,,GeoLocate,Adam Glueckert,2016-09-17,Circus cyaneus,CHAS:Bird:5317,06/02/1912,1912-06-02,1912-06-02,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",Bass Lake,Bass Lake,41.207264,-86.601956,World Geodetic System 1984,8052,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-14,Colaptes auratus luteus,CHAS:Bird:7155,07/18/1908,1908-07-18,1908-07-18,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",Bass Lake,"Bass Lake, Ind. [Indiana]",41.207264,-86.601956,World Geodetic System 1984,8052,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-14,Melospiza melodia melodia,CHAS:Bird:867,04/01/1905,1905-04-01,1905-04-01,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",Bass Lake,,41.207264,-86.601956,World Geodetic System 1984,8052,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-14,Turdus migratorius,CHAS:Bird:1518,08/11/1907,1907-08-11,1907-08-11,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Progne subis,CHAS:Bird:15835,05/26/1889,1889-05-26,1889-05-26,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Chlidonias niger surinamensis,CHAS:Bird:15472,05/09/1886,1886-05-09,1886-05-09,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Rallus limicola,CHAS:Bird:15163,05/20/1889,1889-05-20,1889-05-20,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Archilochus colubris,CHAS:Bird:15273,05/20/1888,1888-05-20,1888-05-20,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Actitis macularius,CHAS:Bird:15399,05/20/1888,1888-05-20,1888-05-20,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Ixobrychus exilis,CHAS:Bird:18737,06/04/1888,1888-06-04,1888-06-04,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Quiscalus quiscula,CHAS:Bird:17843,05/26/1889,1889-05-26,1889-05-26,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Molothrus ater,CHAS:Bird:17865,05/26/1889,1889-05-26,1889-05-26,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Icterus spurius,CHAS:Bird:17869,05/26/1889,1889-05-26,1889-05-26,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Porzana carolina,CHAS:Bird:15177,05/20/1888,1888-05-20,1888-05-20,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Philomachus pugnax,CHAS:Bird:15423,04/12/1905,1905-04-12,1905-04-12,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Chlidonias niger surinamensis,CHAS:Bird:15471,05/07/1886,1886-05-07,1886-05-07,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,"on tag, looks like ""Euplish"" (?)",41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Chlidonias niger surinamensis,CHAS:Bird:15473,05/09/1886,1886-05-09,1886-05-09,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,"English Lake, Indiana",41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Vireo gilvus,CHAS:Bird:16538,05/20/1888,1888-05-20,1888-05-20,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,"English Lake, Indiana",41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Vireo gilvus,CHAS:Bird:16541,05/20/1888,1888-05-20,1888-05-20,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,"English Lake, Indiana",41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Vireo gilvus gilvus,CHAS:Bird:16542,05/26/1889,1889-05-26,1889-05-26,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Junco hyemalis,CHAS:Bird:18389,11/09/1898,1898-10-09,1898-10-09,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Spizella pusilla pusilla,CHAS:Bird:18468,06/04/1888,1888-06-04,1888-06-04,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Spizella pusilla,CHAS:Bird:18472,06/04/1888,1888-06-04,1888-06-04,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,"English Lake, Ind.",41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Protonotaria citrea,CHAS:Bird:16587,06/20/1888,1888-06-20,1888-06-20,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,"English Lake, Ind.",41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Protonotaria citrea,CHAS:Bird:16589,05/26/1889,1889-05-26,1889-05-26,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,"English Lake, Ind.",41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Protonotaria citrea,CHAS:Bird:16593,05/26/1889,1889-05-26,1889-05-26,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,"English Lake, Ind.",41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Protonotaria citrea,CHAS:Bird:16601,05/26/1889,1889-05-26,1889-05-26,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,"English Lake, Ind.",41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Pronotaria citrea,CHAS:Bird:16600,5/26/1889,1889-05-26,1889-05-26,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Ixobrychus exilis,CHAS:Bird:18731,06/04/1888,1888-06-04,1888-06-04,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Ixobrychus exilis,CHAS:Bird:18733,06/04/1888,1888-06-04,1888-06-04,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Melanerpes carolinus,CHAS:Bird:15525,03/09/1886,1886-03-09,1886-03-09,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,English Lake,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Cistothorus palustris palustris,CHAS:Bird:16112,05/20/1888,1888-05-20,1888-05-20,accepted place of collection,unverified
"North America, United States, Indiana, Starke County",English Lake,English Lake,41.265874,-86.82363,World Geodetic System 1984,1537,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-28,Cistothorus palustris,CHAS:Bird:16115,05/20/1888,1888-05-20,1888-05-20,accepted place of collection,unverified
