COLLECTION_OBJECT_ID,ENTEREDBY,CAT_NUM,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,OTHER_ID_NUM_2,OTHER_ID_NUM_TYPE_2,OTHER_ID_REFERENCES_2,OTHER_ID_NUM_3,OTHER_ID_NUM_TYPE_3,OTHER_ID_REFERENCES_3,ACCN,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,ORIG_ELEV_UNITS,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,COLLECTOR_AGENT_2,COLLECTOR_ROLE_2,GUID_PREFIX,COLL_OBJECT_REMARKS,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,PART_REMARK_1,PART_NAME_2,PART_CONDITION_2,PART_LOT_COUNT_2,PART_DISPOSITION_2,PART_REMARK_2,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_DATE_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_DATE_2,ATTRIBUTE_REMARKS_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DETERMINER_3,ATTRIBUTE_DATE_3,SPECIMEN_EVENT_REMARK,SPECIMEN_EVENT_TYPE
1315,ekrimmel,2017.14.811,Herbert C. Brun-58,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Dolichopus sp.,legacy,M. C. Van Duzee,1930,Fly.,Jul 02 1927,1927-07-02,1927-07-02,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-15,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-15). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1567,ekrimmel,2017.14.1412,Herbert C. Brun-611,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Dolichopodidae,legacy,unknown,,Fly.,May 10 1928,1928-05-10,1928-05-10,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1568,ekrimmel,2017.14.1428,Herbert C. Brun-631,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Dolichopodidae,legacy,unknown,,Fly.,May 22 1928,1928-05-22,1928-05-22,"North America, United States, Illinois, Cook County",Schiller Park,FROM SPECIMEN: Schiller Park,Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1569,ekrimmel,2017.14.1409,Herbert C. Brun-65,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Dolichopodidae,legacy,unknown,,Fly.,May 27 1927,1927-05-27,1927-05-27,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1570,ekrimmel,2017.14.1410,Herbert C. Brun-72,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Dolichopodidae,legacy,unknown,,Fly.,Jul 08 1927,1927-07-08,1927-07-08,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1571,ekrimmel,2017.14.1422,Herbert C. Brun-775,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Dolichopodidae,legacy,M. C. Van Duzee,1930,Fly.,Jun 11 1928,1928-06-11,1928-06-11,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",FROM SPECIMEN: Caldwell Forest Reserve,Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1544,ekrimmel,2017.14.1423,Herbert C. Brun-805,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Dolichopodidae,legacy,unknown,,Fly.,Jun 11 1928,1928-06-11,1928-06-11,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",FROM SPECIMEN: Caldwell Reserve,Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1545,ekrimmel,2017.14.1424,Herbert C. Brun-806,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Dolichopodidae,legacy,unknown,,Fly.,Jun 11 1928,1928-06-11,1928-06-11,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",FROM SPECIMEN: Caldwell Reserve,Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1546,ekrimmel,2017.14.1425,Herbert C. Brun-807,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Dolichopodidae,legacy,unknown,,Fly.,Jun 11 1928,1928-06-11,1928-06-11,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",FROM SPECIMEN: Caldwell Reserve,Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1547,ekrimmel,2017.14.1426,Herbert C. Brun-808,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Dolichopodidae,legacy,unknown,,Fly.,Jun 11 1928,1928-06-11,1928-06-11,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",FROM SPECIMEN: Caldwell Reserve,Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1548,ekrimmel,2017.14.1427,Herbert C. Brun-809,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Dolichopodidae,legacy,unknown,,Fly.,Jun 11 1928,1928-06-11,1928-06-11,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",FROM SPECIMEN: Caldwell Reserve,Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2383,ekrimmel,2017.14.1439,Herbert C. Brun-1265,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Chymomyza amoena,legacy,unknown,,Fly.,May 05 1928,1928-05-05,1928-05-05,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,on window,accepted place of collection
2384,ekrimmel,2017.14.1440,Herbert C. Brun-1266,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Chymomyza amoena,legacy,unknown,,Fly.,Jun 13 1928,1928-06-13,1928-06-13,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1575,ekrimmel,2017.14.1437,Herbert C. Brun-162,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Chymomyza amoena,legacy,unknown,,Fly.,Aug 07 1926,1926-08-07,1926-08-07,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1576,ekrimmel,2017.14.1438,Herbert C. Brun-164,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Chymomyza amoena,legacy,unknown,,Fly.,May 24 1927,1927-05-24,1927-05-24,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1579,ekrimmel,2017.14.1022,Herbert C. Brun-2218,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Drosophilidae,legacy,unknown,,Fly.,Aug 02 1930,1930-08-02,1930-08-02,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 2."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1574,ekrimmel,2017.14.1436,Herbert C. Brun-330,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Chymomyza amoena,legacy,A. L. Melander,,Fly.,Aug 03 1926,1926-08-03,1926-08-03,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1572,ekrimmel,2017.14.1435,Herbert C. Brun-443,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Chymomyza amoena,legacy,unknown,,Fly.,1927,1927-01-01,1927-12-31,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1573,ekrimmel,2017.14.1434,Herbert C. Brun-446,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Chymomyza amoena,legacy,unknown,,Fly.,Aug 27 1926,1926-08-27,1926-08-27,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1577,ekrimmel,2017.14.1020,Herbert C. Brun-583,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Drosophilidae,legacy,unknown,,Fly.,Oct 13 1927,1927-10-13,1927-10-13,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 2."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1578,ekrimmel,2017.14.1021,Herbert C. Brun-587,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Drosophilidae,legacy,unknown,,Fly.,Oct 14 1927,1927-10-14,1927-10-14,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-16,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 2."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-16). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2570,ekrimmel,2017.14.1442,Herbert C. Brun-1769,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Neuroctena sp.,legacy,unknown,,Fly.,Jun 22 1929,1929-06-22,1929-06-22,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2569,ekrimmel,2017.14.1441,Herbert C. Brun-800,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Neuroctena anilis,legacy,C. W. Johnson,,Fly.,Jun 11 1928,1928-06-11,1928-06-11,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",FROM SPECIMEN: Caldwell Reserve,Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1583,ekrimmel,2017.14.1461,,,,,,,,,,[CHAS:Mamm]2017.14,Empididae,legacy,unknown,,Fly.,Sep 01 1928,1928-09-01,1928-09-01,"North America, United States, Illinois, Cook County",Willow Springs,FROM SPECIMEN: Willow Springs,Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1584,ekrimmel,2017.14.1443,Herbert C. Brun-1717,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Empididae,legacy,unknown,,Fly.,Jun 24 1929,1929-06-24,1929-06-24,"North America, Canada, Ontario",Toronto,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1581,ekrimmel,2017.14.1444,Herbert C. Brun-23,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Empididae,legacy,unknown,,Fly.,Jun 13 1927,1927-06-13,1927-06-13,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1590,ekrimmel,2017.14.1454,Herbert C. Brun-645,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Empididae,legacy,unknown,,Fly.,May 22 1928,1928-05-22,1928-05-22,"North America, United States, Illinois, Cook County",Schiller Park,FROM SPECIMEN: Schiller Park,Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1597,ekrimmel,2017.14.1460,Herbert C. Brun-994,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Empididae,legacy,unknown,,Fly.,May 22 1928,1928-05-22,1928-05-22,"North America, United States, Illinois, Cook County",Schiller Park,FROM SPECIMEN: Schiller Park,Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,8,in collection,Specimen in gel cap.,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
2573,ekrimmel,2017.14.1462,Herbert C. Brun-1059,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Notiphila solita,legacy,C. W. Johnson,,Fly.,Aug 13 1928,1928-08-13,1928-08-13,"North America, United States, Illinois, Cook County","Chicago, Wolf Lake",FROM SPECIMEN: Wolf Lake,Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
665,ekrimmel,2017.14.2217,Herbert C. Brun-448,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Ephydridae,legacy,unknown,,Fly.,Jun 15 1927,1927-06-15,1927-06-15,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
666,ekrimmel,2017.14.2213,Herbert C. Brun-494,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Ephydridae,legacy,unknown,,Fly.,Jul 09 1926,1926-07-09,1926-07-09,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
667,ekrimmel,2017.14.2214,Herbert C. Brun-499,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Ephydridae,legacy,unknown,,Fly.,Aug 07 1926,1926-08-07,1926-08-07,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
668,ekrimmel,2017.14.2216,Herbert C. Brun-500,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Ephydridae,legacy,unknown,,Fly.,Aug 20 1926,1926-08-20,1926-08-20,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
669,ekrimmel,2017.14.2215,Herbert C. Brun-501,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Ephydridae,legacy,unknown,,Fly.,Aug 07 1926,1926-08-07,1926-08-07,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
670,ekrimmel,2017.14.2212,Herbert C. Brun-585,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Ephydridae,legacy,unknown,,Fly.,1926,1926-01-01,1926-12-31,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1330,ekrimmel,2017.14.1023,Herbert C. Brun-596,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Ephydridae,legacy,M. C. Van Duzee,1930,Fly. According to Van Duzee not Dolichopodidae.,Aug 09 1927,1927-08-09,1927-08-09,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-17,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"INTERNAL NOTES: Originally found in ""Cigar Box 3."" DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-17). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,discarded,Specimen found completely disintegrated; discarded upon inventory 2009-2010.,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
671,ekrimmel,2017.14.2219,Herbert C. Brun-723,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Ephydridae,legacy,unknown,,Fly.,May 29 1928,1928-05-29,1928-05-29,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",FROM SPECIMEN: Caldwell Rese.,Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
672,ekrimmel,2017.14.2218,Herbert C. Brun-725,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Ephydridae,legacy,unknown,,Fly.,May 29 1928,1928-05-29,1928-05-29,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",FROM SPECIMEN: Caldwell Res,Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
