COLLECTION_OBJECT_ID,ENTEREDBY,CAT_NUM,ACCN,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,ORIG_ELEV_UNITS,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,COLLECTOR_AGENT_2,COLLECTOR_ROLE_2,GUID_PREFIX,COLL_OBJECT_REMARKS,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,PART_REMARK_1,PART_NAME_2,PART_CONDITION_2,PART_LOT_COUNT_2,PART_DISPOSITION_2,PART_REMARK_2,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DATE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_DET_METH_2,ATTRIBUTE_DATE_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DATE_3,ATTRIBUTE_DET_METH_3,ATTRIBUTE_DETERMINER_3,SPECIMEN_EVENT_REMARK,SPECIMEN_EVENT_TYPE
677,ekrimmel,2017.10.1278,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1990-06-16,1990-06-16,1990-06-16,"North America, United States, Wisconsin, Walworth County",Lake Geneva,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1990.,accepted place of collection
678,ekrimmel,2017.10.1279,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1990-06-16,1990-06-16,1990-06-16,"North America, United States, Wisconsin, Walworth County",Lake Geneva,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1990.,accepted place of collection
679,ekrimmel,2017.10.1280,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1990-06-16,1990-06-16,1990-06-16,"North America, United States, Wisconsin, Walworth County",Lake Geneva,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1990.,accepted place of collection
680,ekrimmel,2017.10.1281,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1990-06-16,1990-06-16,1990-06-16,"North America, United States, Wisconsin, Walworth County",Lake Geneva,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1990.,accepted place of collection
681,ekrimmel,2017.10.1282,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1990-06-16,1990-06-16,1990-06-16,"North America, United States, Wisconsin, Walworth County",Lake Geneva,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1990.,accepted place of collection
682,ekrimmel,2017.10.1283,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1990-06-16,1990-06-16,1990-06-16,"North America, United States, Wisconsin, Walworth County",Lake Geneva,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1990.,accepted place of collection
683,ekrimmel,2017.10.1284,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1990-06-16,1990-06-16,1990-06-16,"North America, United States, Wisconsin, Walworth County",Lake Geneva,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1990.,accepted place of collection
684,ekrimmel,2017.10.1285,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1990-06-16,1990-06-16,1990-06-16,"North America, United States, Wisconsin, Walworth County",Lake Geneva,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1990.,accepted place of collection
685,ekrimmel,2017.10.1286,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1990-06-16,1990-06-16,1990-06-16,"North America, United States, Wisconsin, Walworth County",Lake Geneva,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1990.,accepted place of collection
686,ekrimmel,2017.10.1287,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1990-06-16,1990-06-16,1990-06-16,"North America, United States, Wisconsin, Walworth County",Lake Geneva,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1990.,accepted place of collection
687,ekrimmel,2017.10.1288,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1990-06-16,1990-06-16,1990-06-16,"North America, United States, Wisconsin, Walworth County",Lake Geneva,[transcribed directly into formatted locality fields],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1990.,accepted place of collection
688,ekrimmel,2017.10.1289,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1956,1956-01-01,1956-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1956.,accepted place of collection
689,ekrimmel,2017.10.1290,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1956,1956-01-01,1956-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1956.,accepted place of collection
690,ekrimmel,2017.10.1291,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1956,1956-01-01,1956-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1956.,accepted place of collection
691,ekrimmel,2017.10.1292,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1956,1956-01-01,1956-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1956.,accepted place of collection
692,ekrimmel,2017.10.1293,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1956,1956-01-01,1956-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1956.,accepted place of collection
693,ekrimmel,2017.10.1294,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1956,1956-01-01,1956-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1956.,accepted place of collection
694,ekrimmel,2017.10.1295,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1956,1956-01-01,1956-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1956.,accepted place of collection
695,ekrimmel,2017.10.1296,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1956,1956-01-01,1956-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1956.,accepted place of collection
696,ekrimmel,2017.10.1297,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1956,1956-01-01,1956-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1956.,accepted place of collection
697,ekrimmel,2017.10.1298,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1956,1956-01-01,1956-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1956.,accepted place of collection
698,ekrimmel,2017.10.1299,[CHAS:Mamm]2017.10,,,,Magicicada septendecim,legacy,unknown,,,1956,1956-01-01,1956-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Erica Krimmel,2016-07-19,unverified,,,,unknown,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-02-19). Record last updated in Excel (prior to Arctos migration) by Erica Krimmel (2016-07-19).,whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,parsed from verbatim,2017-10-11,Erica Krimmel,,,,,,Brood XIII emerged in 1956.,accepted place of collection
