MEDIA_URI,PREVIEW_URI,MEDIA_LICENSE,MIME_TYPE,MEDIA_TYPE,MEDIA_RELATIONSHIP_1,MEDIA_RELATED_TERM_1,MEDIA_RELATIONSHIP_2,MEDIA_RELATED_TERM_2,MEDIA_RELATIONSHIP_3,MEDIA_RELATED_TERM_3,MEDIA_RELATIONSHIP_4,MEDIA_RELATED_TERM_4,MEDIA_RELATIONSHIP_5,MEDIA_RELATED_TERM_5,MEDIA_LABEL_1,MEDIA_LABEL_VALUE_1,MEDIA_LABEL_2,MEDIA_LABEL_VALUE_2,MEDIA_LABEL_3,MEDIA_LABEL_VALUE_3,MEDIA_LABEL_4,MEDIA_LABEL_VALUE_4,MEDIA_LABEL_5,MEDIA_LABEL_VALUE_5,MEDIA_LABEL_6,MEDIA_LABEL_VALUE_6,MEDIA_LABEL_7,MEDIA_LABEL_VALUE_7,MEDIA_LABEL_8,MEDIA_LABEL_VALUE_8,MEDIA_LABEL_9,MEDIA_LABEL_VALUE_9,MEDIA_LABEL_10,MEDIA_LABEL_VALUE_10
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1036-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1036-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1036,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1037-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1037-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1037,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1037-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1037-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1037,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1037-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1037-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1037,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, ventral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1037-4.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1037-4.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1037,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, lateral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1037-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1037-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1037,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1038-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1038-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1038,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1039-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1039-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1039,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1039-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1039-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1039,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1039-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1039-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1039,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, ventral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1039-4.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1039-4.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1039,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, lateral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1039-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1039-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1039,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1040-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1040-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1040,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1040-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1040-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1040,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1040-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1040-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1040,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, ventral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1040-4.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1040-4.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1040,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, lateral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1040-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1040-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1040,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1041-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1041-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1041,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1041-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1041-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1041,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1041-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1041-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1041,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, ventral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1041-4.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1041-4.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1041,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, lateral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1041-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1041-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1041,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1042-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1042-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1042,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1042-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1042-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1042,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1042-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1042-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1042,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, ventral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1042-4.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1042-4.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1042,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, lateral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1042-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1042-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1042,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1043-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1043-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1043,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1043-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1043-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1043,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1043-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1043-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1043,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, ventral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1043-4.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1043-4.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1043,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, lateral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1043-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1043-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1043,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1045-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1045-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1045,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1045-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1045-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1045,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1045-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1045-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1045,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, ventral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1045-4.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1045-4.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1045,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, lateral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1045-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1045-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1045,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1046-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1046-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1046,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1046-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1046-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1046,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1046-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1046-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1046,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, ventral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1046-4.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1046-4.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1046,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, lateral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1046-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1046-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1046,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1047-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1047-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1047,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1047-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1047-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1047,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1047-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1047-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1047,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, ventral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1047-4.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1047-4.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1047,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, lateral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1047-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1047-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1047,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1048-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1048-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1048,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1048-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1048-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1048,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1048-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1048-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1048,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, ventral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1048-4.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1048-4.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1048,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, lateral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1048-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1048-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1048,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1049-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1049-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1049,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1049-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1049-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1049,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1049-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1049-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1049,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, ventral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1049-4.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1049-4.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1049,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, lateral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1049-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1049-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1049,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1050-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1050-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1050,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1050-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1050-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1050,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1050-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1050-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1050,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, ventral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1050-4.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1050-4.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1050,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, lateral.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1050-5.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1050-5.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1050,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of cranium, dorsal.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1051-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1051-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1051,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of specimen, entire.",,,,,,,,,,,,,,
http://web.corral.tacc.utexas.edu/CAS/20160330/jpg/chas_mamm_1051-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20160330/tb/tn_chas_mamm_1051-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Mamm:1051,,,associated with project,chas-specimen-photography,,,,,made date,2014-01-16T00:00:00Z,subject,mammal,description,"View of study skin, dorsal.",,,,,,,,,,,,,,
