guid,part_name,ATTRIBUTE_TYPE,ATTRIBUTE_VALUE,remark,determiner,DETERMINED_DATE
CHAS:Herp:9386,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:12217,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:12218,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:12220,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:12231,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:12232,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:12233,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:12234,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:13683,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:13841,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:13936,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:15195,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:16528,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:16564,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:16867,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:18398,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 4113, 4563, 5189, 5193, 9256, 9371, 9386, 12214-20, 12231-4, 13683, 13841, 13936, 15195, 16528, 16564, 16867, 18398",John Archer,2018-08-09
CHAS:Herp:9170,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 9170, 10075-6, 11539-40, 15388",John Archer,2018-08-09
CHAS:Herp:15388,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,"Stored in jar with CHAS 9170, 10075-6, 11539-40, 15388",John Archer,2018-08-09
CHAS:Herp:12219,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 14: Shelf F,,John Archer,2018-08-09
CHAS:Herp:10644,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 10644-8,John Archer,2019-11-19
CHAS:Herp:10645,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 10644-8,John Archer,2019-11-19
CHAS:Herp:10646,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 10644-8,John Archer,2019-11-19
CHAS:Herp:10647,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 10644-8,John Archer,2019-11-19
CHAS:Herp:10648,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 10644-8,John Archer,2019-11-19
CHAS:Herp:13674,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,"Stored in jar with CHAS 13674, 13873",John Archer,2019-11-19
CHAS:Herp:13873,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,"Stored in jar with CHAS 13674, 13873",John Archer,2019-11-19
CHAS:Herp:7687,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7688,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7689,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7690,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7691,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7692,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7693,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7694,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7695,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7696,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7697,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7698,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7699,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:7700,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,Stored in jar with CHAS 7687-700,John Archer,2019-11-19
CHAS:Herp:9259,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,"Stored in jar with CHAS 9259, 13349",John Archer,2019-11-19
CHAS:Herp:13349,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,"Stored in jar with CHAS 9259, 13349",John Archer,2019-11-19
CHAS:Herp:64,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:7294,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:12986,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:13405,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:14146,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:14479,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:15616,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:18397,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:19440,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with CHAS 19440,Dawn R. Roberts,2015-03-21
CHAS:Herp:19285,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with RAE 860,Dawn R. Roberts,2016-02-23
CHAS:Herp:10466,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with CHAS 10466-7,John Archer,2019-11-19
CHAS:Herp:10467,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with CHAS 10466-7,John Archer,2019-11-19
CHAS:Herp:1540,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 1539-40, 2519",John Archer,2019-11-19
CHAS:Herp:1539,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 1539-40, 2519",John Archer,2019-11-19
CHAS:Herp:2519,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 1539-40, 2519",John Archer,2019-11-19
CHAS:Herp:17460,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with CHAS 17460-7,John Archer,2019-11-19
CHAS:Herp:17461,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with CHAS 17460-7,John Archer,2019-11-19
CHAS:Herp:17462,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with CHAS 17460-7,John Archer,2019-11-19
CHAS:Herp:17463,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with CHAS 17460-7,John Archer,2019-11-19
CHAS:Herp:17464,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with CHAS 17460-7,John Archer,2019-11-19
CHAS:Herp:17465,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with CHAS 17460-7,John Archer,2019-11-19
CHAS:Herp:17466,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with CHAS 17460-7,John Archer,2019-11-19
CHAS:Herp:17467,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with CHAS 17460-7,John Archer,2019-11-19
CHAS:Herp:3877,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 3877, 4771",John Archer,2019-11-19
CHAS:Herp:4771,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 3877, 4771",John Archer,2019-11-19
CHAS:Herp:7477,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 7477-8, 14721",John Archer,2019-11-19
CHAS:Herp:7478,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 7477-8, 14721",John Archer,2019-11-19
CHAS:Herp:14721,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 7477-8, 14721",John Archer,2019-11-19
CHAS:Herp:8138,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 8138, 8461-2, 8510, 8535-7",John Archer,2019-11-19
CHAS:Herp:8461,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 8138, 8461-2, 8510, 8535-7",John Archer,2019-11-19
CHAS:Herp:8462,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 8138, 8461-2, 8510, 8535-7",John Archer,2019-11-19
CHAS:Herp:8510,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 8138, 8461-2, 8510, 8535-7",John Archer,2019-11-19
CHAS:Herp:8535,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 8138, 8461-2, 8510, 8535-7",John Archer,2019-11-19
CHAS:Herp:8536,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 8138, 8461-2, 8510, 8535-7",John Archer,2019-11-19
CHAS:Herp:8537,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with CHAS 8138, 8461-2, 8510, 8535-7",John Archer,2019-11-19
CHAS:Herp:1954.5355.738,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,Stored in jar with NWU 738,Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2069,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with NWU 756, 2069, 2071, 2927",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2071,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with NWU 756, 2069, 2071, 2927",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2927,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with NWU 756, 2069, 2071, 2927",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.756,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,"Stored in jar with NWU 756, 2069, 2071, 2927",Dawn R. Roberts,2015-10-21
CHAS:Herp:3794,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,,Dawn R. Roberts,2015-07-03
CHAS:Herp:7441,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,,Dawn R. Roberts,2014-09-17
CHAS:Herp:7734,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,,Dawn R. Roberts,2014-09-17
CHAS:Herp:7812,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,,Dawn R. Roberts,2014-09-17
CHAS:Herp:9272,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,,Dawn R. Roberts,2014-09-17
CHAS:Herp:10625,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,,Dawn R. Roberts,2014-09-17
CHAS:Herp:12712,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,,Dawn R. Roberts,2014-09-17
CHAS:Herp:16853,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,,Dawn R. Roberts,2014-09-17
CHAS:Herp:18140,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf B,,Dawn R. Roberts,2014-09-17
CHAS:Herp:19350,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with RAE 925, 946, 1014",Dawn R. Roberts,2015-10-21
CHAS:Herp:19371,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with RAE 925, 946, 1014",Dawn R. Roberts,2015-10-21
CHAS:Herp:19439,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with RAE 925, 946, 1014",Dawn R. Roberts,2015-10-21
CHAS:Herp:11059,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,Stored in jar with CHAS 11059-61,John Archer,2019-11-19
CHAS:Herp:11060,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,Stored in jar with CHAS 11059-61,John Archer,2019-11-19
CHAS:Herp:11061,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,Stored in jar with CHAS 11059-61,John Archer,2019-11-19
CHAS:Herp:12236,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,Stored in jar with CHAS 12236-7,John Archer,2019-11-19
CHAS:Herp:12237,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,Stored in jar with CHAS 12236-7,John Archer,2019-11-19
CHAS:Herp:13433,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 13433, 15287, 15476, 15637, 16535, 17207",John Archer,2019-11-19
CHAS:Herp:15287,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 13433, 15287, 15476, 15637, 16535, 17207",John Archer,2019-11-19
CHAS:Herp:15476,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 13433, 15287, 15476, 15637, 16535, 17207",John Archer,2019-11-19
CHAS:Herp:15637,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 13433, 15287, 15476, 15637, 16535, 17207",John Archer,2019-11-19
CHAS:Herp:16535,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 13433, 15287, 15476, 15637, 16535, 17207",John Archer,2019-11-19
CHAS:Herp:17207,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 13433, 15287, 15476, 15637, 16535, 17207",John Archer,2019-11-19
CHAS:Herp:1508,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,Stored in jar with CHAS 1508,Dawn R. Roberts,2016-01-21
CHAS:Herp:2119,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 2119, 4489, 5344-5",John Archer,2019-11-19
CHAS:Herp:4489,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 2119, 4489, 5344-5",John Archer,2019-11-19
CHAS:Herp:5344,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 2119, 4489, 5344-5",John Archer,2019-11-19
CHAS:Herp:5345,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 2119, 4489, 5344-5",John Archer,2019-11-19
CHAS:Herp:2179,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,Stored in jar with CHAS 2179,Dawn R. Roberts,2016-01-21
CHAS:Herp:3855,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 3855, 6933",John Archer,2019-11-19
CHAS:Herp:6933,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 3855, 6933",John Archer,2019-11-19
CHAS:Herp:65,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 65, 2036, 12636, 15226, 15844-5",John Archer,2019-11-19
CHAS:Herp:2036,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 65, 2036, 12636, 15226, 15844-5",John Archer,2019-11-19
CHAS:Herp:12636,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 65, 2036, 12636, 15226, 15844-5",John Archer,2019-11-19
CHAS:Herp:15226,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 65, 2036, 12636, 15226, 15844-5",John Archer,2019-11-19
CHAS:Herp:15844,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 65, 2036, 12636, 15226, 15844-5",John Archer,2019-11-19
CHAS:Herp:15845,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 65, 2036, 12636, 15226, 15844-5",John Archer,2019-11-19
CHAS:Herp:7728,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 7728, 13682, 13848",John Archer,2019-11-19
CHAS:Herp:13682,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 7728, 13682, 13848",John Archer,2019-11-19
CHAS:Herp:13848,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 7728, 13682, 13848",John Archer,2019-11-19
CHAS:Herp:7823,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 7823, 12242-3",John Archer,2018-08-21
CHAS:Herp:12242,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 7823, 12242-3",John Archer,2018-08-21
CHAS:Herp:12243,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 7823, 12242-3",John Archer,2018-08-21
CHAS:Herp:8532,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 8532, 8606, 8693",John Archer,2019-11-19
CHAS:Herp:8606,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 8532, 8606, 8693",John Archer,2019-11-19
CHAS:Herp:8693,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with CHAS 8532, 8606, 8693",John Archer,2019-11-19
CHAS:Herp:1954.5355.1030,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with NWU 5, 301, 513, 1030, 1693, 1979, 2072, 2229, 2232, 2565, 2762",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.1693,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with NWU 5, 301, 513, 1030, 1693, 1979, 2072, 2229, 2232, 2565, 2762",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.1979,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with NWU 5, 301, 513, 1030, 1693, 1979, 2072, 2229, 2232, 2565, 2762",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2072,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with NWU 5, 301, 513, 1030, 1693, 1979, 2072, 2229, 2232, 2565, 2762",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2229,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with NWU 5, 301, 513, 1030, 1693, 1979, 2072, 2229, 2232, 2565, 2762",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2232,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with NWU 5, 301, 513, 1030, 1693, 1979, 2072, 2229, 2232, 2565, 2762",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2565,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with NWU 5, 301, 513, 1030, 1693, 1979, 2072, 2229, 2232, 2565, 2762",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2762,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with NWU 5, 301, 513, 1030, 1693, 1979, 2072, 2229, 2232, 2565, 2762",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.301,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with NWU 5, 301, 513, 1030, 1693, 1979, 2072, 2229, 2232, 2565, 2762",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.5,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with NWU 5, 301, 513, 1030, 1693, 1979, 2072, 2229, 2232, 2565, 2762",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.513,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,"Stored in jar with NWU 5, 301, 513, 1030, 1693, 1979, 2072, 2229, 2232, 2565, 2762",Dawn R. Roberts,2015-10-21
CHAS:Herp:1871,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf C,,John Archer,2015-04-17
CHAS:Herp:12713,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf D,"Stored in jar with CHAS 12713-23, 12724; Label should read 12724 rather than 12714",John Archer,2018-08-21
CHAS:Herp:12714,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf D,"Stored in jar with CHAS 12713-23, 12724; Label should read 12724 rather than 12714",John Archer,2018-08-21
CHAS:Herp:12715,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf D,"Stored in jar with CHAS 12713-23, 12724; Label should read 12724 rather than 12714",John Archer,2018-08-21
CHAS:Herp:12716,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf D,"Stored in jar with CHAS 12713-23, 12724; Label should read 12724 rather than 12714",John Archer,2018-08-21
CHAS:Herp:12717,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf D,"Stored in jar with CHAS 12713-23, 12724; Label should read 12724 rather than 12714",John Archer,2018-08-21
CHAS:Herp:12718,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf D,"Stored in jar with CHAS 12713-23, 12724; Label should read 12724 rather than 12714",John Archer,2018-08-21
CHAS:Herp:12719,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf D,"Stored in jar with CHAS 12713-23, 12724; Label should read 12724 rather than 12714",John Archer,2018-08-21
CHAS:Herp:12720,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 15: Shelf D,"Stored in jar with CHAS 12713-23, 12724; Label should read 12724 rather than 12714",John Archer,2018-08-21
