CAT_NUM,DEL_EVENT
1969.14.16,3227607
1969.14.19,3227636
1969.14.20,3227477
1969.14.21,3227618
1969.14.22,3227619
1969.14.23,3390069
1969.14.24,3227355
1969.14.25,3227356
1969.14.28,3227384
1969.14.29,3227386
1969.14.30,3227642
1969.14.31,3227643
1969.14.32,3390071
1969.14.33,3227512
1969.14.34,3227396
1969.14.35,3227397
1969.14.36,3227398
1969.14.37,3227651
1969.14.38,3227678
1969.14.39,3390072
1969.14.40,3227680
1969.14.41,3227681
1969.14.42,3227682
1969.14.43,3227676
1969.14.51,3391220
1969.14.52,3390816
1969.14.56,3231880
1969.14.57,3395003
1969.14.59,3231974
1969.14.60,3395067
1969.14.61,3395068
1969.14.62,3234700
1969.14.63,3235085
1969.14.64,3235080
1969.14.65,3235153
1969.14.66,3235178
1969.14.67,3234674
1969.14.68,3234701
1969.14.69,3237756
1969.14.71,3238283
1969.14.72,3237774
1969.14.73,3395006
1969.14.74,3237184
1969.14.75,3394296
1969.14.76,3236764
1969.14.77,3236765
1969.14.78,3236766
1969.14.79,3237134
1969.14.80,3237874
1969.14.81,3237208
1969.14.82,3238363
1969.14.83,3237750
1969.14.84,3237751
1969.14.85,3397976
1969.14.86,3237626
1969.14.88,3395322
1969.14.89,3237780
1969.14.92,3395323
1969.14.93,3395324
1969.14.94,3395007
1969.14.96,3393853
1969.14.97,3238101
1969.14.98,3237625
1969.14.99,3236953
197,3394254
1973,3238583
1974,3238584
1977,3238580
1978,3238861
1979,3238862
1979.3.2,3392827
1979.3.3,3392836
1979.3.4,3392839
1980,3237807
1981,3237832
1982,3235843
1987,3230699
1988,3236667
1991,3237870
1992,3231039
1993,3237097
1995,3239442
1996,3238939
1997,3234198
1998,3232932
1999,3233223
20,3394191
2000,3233295
2001,3232914
2003,3229552
2004,3237950
2005,3237954
2006,3237853
2007,3238585
2008,3229386
2009,3238195
2010,3238190
2010.1.1,3233598
2010.1.2,3392774
2010.1.3,3392783
2010.1.4,3392733
2010.1.5,3234682
2010.1.6,3392778
2010.1.7,3394034
2011.1.1,3393687
2011.1.10,3394033
2011.1.11,3393862
2011.1.12,3393726
2011.1.13,3393863
2011.1.14,3392772
2011.1.15,3393964
2011.1.16,3393795
2011.1.17,3393790
2011.1.18,3393686
2011.1.19,3393919
2011.1.2,3393684
2011.1.20,3393857
2011.1.21,3393858
2011.1.22,3393690
2011.1.23,3392781
2011.1.24,3393791
2011.1.25,3393688
2011.1.26,3393749
2011.1.27,3393866
2011.1.28,3393918
2011.1.29,3393856
2011.1.3,3393685
2011.1.30,3393859
2011.1.31,3393794
2011.1.32,3393963
2011.1.33,3393928
2011.1.34,3393864
2011.1.35,3392777
2011.1.36,3393929
2011.1.37,3393855
2011.1.38,3393920
2011.1.4,3393689
2011.1.5,3393860
2011.1.6,3393861
2011.1.7,3393865
2011.1.8,3393854
2011.1.9,3393966
2012,3237958
2012.1.1,3392741
2012.1.10,3392737
2012.1.11,3394037
2012.1.2,3392739
2012.1.3,3393678
2012.1.4,3393677
2012.1.6,3393615
2012.1.7,3393796
2012.1.8,3393967
2012.1.9,3393617
2013.1.1,3394215
2013.1.10,3392770
2013.1.12,3394284
2013.1.13,3394285
2013.1.14,3392740
2013.1.15,3393547
2013.1.16,3393968
2013.1.17,3393965
2013.1.18,3393996
2013.1.19,3392738
2013.1.20,3393679
2013.1.21,3393683
2013.1.22,3393682
2013.1.23,3393681
2013.1.24,3393616
2013.1.25,3393792
2013.1.26,3393618
2013.1.27,3393548
2013.1.28,3393549
2013.1.29,3393631
2013.1.30,3393545
2013.1.31,3392771
2013.1.32,3393614
2013.1.33,3392773
2013.1.34,3393619
2013.1.4,3234941
2013.1.5,3394036
2013.1.6,3234549
2013.1.7,3393550
2013.1.8,3393632
2013.1.9,3393962
2014.1.1,3392735
2014.1.10,3392736
2014.1.11,3394040
2014.1.12,3394039
2014.1.13,3394038
2014.1.14,3393680
2014.1.15,3393922
2014.1.16,3393789
2014.1.2,3394035
2014.1.4,3392734
2014.1.5,3393546
2014.1.6,3392769
2014.1.7,3393921
2014.1.8,3394041
2014.1.9,3392743
2016.5.10,3227514
2016.5.100,3238822
2016.5.102,3239136
2016.5.103,3239292
2016.5.104,3239293
2016.5.105,3239424
2016.5.108,3239897
2016.5.11,3227352
2016.5.110,3240437
2016.5.111,3240884
2016.5.12,3227353
2016.5.13,3227354
2016.5.14,3227826
2016.5.15,3227943
2016.5.16,3227944
2016.5.17,3228085
2016.5.18,3227728
2016.5.21,3227992
2016.5.22,3228011
2016.5.26,3227754
2016.5.28,3228749
2016.5.38,3228922
2016.5.39,3229391
2016.5.40,3392699
2016.5.41,3230556
2016.5.43,3230765
2016.5.46,3232193
2016.5.47,3231956
2016.5.48,3232988
2016.5.49,3232374
2016.5.50,3392835
2016.5.51,3392837
2016.5.52,3392929
2016.5.53,3392930
2016.5.54,3392931
2016.5.55,3392933
2016.5.56,3392934
2016.5.57,3392935
2016.5.58,3392936
2016.5.59,3393019
2016.5.6,3227446
2016.5.60,3393923
2016.5.61,3393924
2016.5.62,3393925
2016.5.63,3393926
2016.5.64,3393927
2016.5.66,3234503
2016.5.7,3227447
2016.5.70,3233692
2016.5.71,3233713
2016.5.72,3395030
2016.5.73,3233441
2016.5.74,3234683
2016.5.75,3235020
2016.5.76,3392823
2016.5.78,3233670
2016.5.79,3233666
2016.5.8,3227517
2016.5.80,3234523
2016.5.81,3235571
2016.5.82,3235465
2016.5.83,3235403
2016.5.84,3235593
2016.5.85,3235624
2016.5.86,3236339
2016.5.9,3227519
2016.5.90,3236797
2016.5.91,3237409
2016.5.95,3237089
2016.5.96,3237090
2016.5.97,3237091
2017,3230089
2018,3228373
2019,3228306
202,3228665
2020,3229534
2021,3228136
2022,3228122
2024,3238260
2025,3229256
2026,3228240
2027,3230090
2028,3228129
203,3238956
2030,3228816
2032,3228533
2033,3228534
2034,3229553
2035,3228696
2037,3228624
2039,3228625
2041,3228626
2042,3228621
2043,3229106
2044,3228738
2045,3228329
2046,3228843
2047,3228190
2048,3228463
2049,3227761
205,3237018
2050,3229235
2051,3229330
2052,3227937
2053,3228383
2057,3229434
2060,3229483
2061,3237349
2062,3228429
2064,3228722
2066,3228745
2067,3228746
2068,3228747
2069,3228105
207,3237579
2070,3228138
2071,3228106
2072,3228469
2073,3228769
2074,3228150
2075,3228838
2076,3228344
2077,3394208
2079,3230087
208,3237432
2086,3228112
2087,3229276
2088,3229351
2089,3229309
209,3238202
2090,3228798
2091,3237907
2092,3240873
2095,3228282
2096,3236385
2097,3236386
2098,3234083
21,3237483
2100,3228713
2102,3228168
2106,3242139
2107,3241899
2109,3241054
211,3237287
2110,3242138
2113,3232925
2114,3236689
2115,3241292
2116,3242482
2118,3241297
2119,3241298
2120,3241053
2121,3236511
2123,3399381
2125,3236134
2129,3240790
2130,3241125
2131,3240723
2132,3241394
2133,3241027
2135,3239769
2136,3239770
2137,3239848
2138,3239869
2139,3239985
214,3394263
2140,3240599
2141,3240600
2142,3241553
2143,3239943
2144,3240020
2145,3239912
2146,3240328
2147,3240024
2148,3240320
2149,3240324
215,3236172
2151,3241554
2152,3239753
2153,3239652
2154,3239653
2155,3240321
2156,3240322
2157,3240068
2158,3240104
2159,3239944
216,3238259
2160,3239597
2161,3239789
2162,3240252
2163,3240598
2164,3239651
2165,3239777
2166,3241583
2167,3241584
2168,3241585
2169,3241586
217,3236242
2170,3240257
2171,3240329
2172,3241118
2173,3240323
2174,3239816
2175,3239817
2176,3239836
2177,3240344
2178,3239890
218,3237433
2180,3239047
2182,3231873
2183,3236682
2184,3236683
2185,3240075
2186,3236269
2187,3235911
2189,3229451
219,3236790
2190,3229134
2191,3229454
2192,3228269
2193,3228158
2194,3228159
2195,3228837
2196,3229200
2197,3228130
2198,3229548
2200,3229549
2201,3229242
2202,3229302
2203,3229387
2204,3228160
2205,3228374
2206,3229588
2207,3228375
2208,3229589
2209,3228266
221,3231503
2210,3229138
2211,3229139
2212,3227853
2213,3229488
2214,3227936
2215,3229591
2216,3230088
2217,3229324
2218,3229325
2219,3229004
2220,3228999
2221,3229491
2222,3229560
2223,3229561
2224,3229586
2225,3229232
2226,3229233
2228,3229160
2229,3228271
223,3233419
2230,3228669
2231,3228664
2232,3227964
2233,3227941
2234,3229489
2235,3229490
2236,3241052
2237,3228849
2238,3228812
2239,3228851
2240,3229281
2241,3229297
2242,3229146
2243,3229494
2244,3228813
2245,3228814
2246,3228526
2247,3228527
2248,3229462
2249,3229457
2250,3229198
2251,3229514
2252,3229515
2253,3229523
2254,3228048
2255,3228073
2256,3229294
2257,3228280
2258,3229392
2259,3227752
226,3237132
2260,3228076
2261,3227811
2262,3229496
2263,3229566
2264,3228325
2265.1,3227852
2266,3229396
2267,3229312
2268,3228519
2269,3228232
227,3234897
2270,3228119
2271,3228174
2272,3228705
2273,3228756
2274,3229339
2275,3228535
2276,3228414
2277,3228415
2278,3228754
2279,3229529
228,3238056
2280,3229452
2281,3228733
2282,3228257
2283,3228258
2284,3228759
2285,3228416
2286,3228215
2289,3229530
229,3235439
2290,3228394
2291,3228351
2292,3229237
2293,3227785
2294,3229543
2295,3229544
2296,3229128
2297,3237026
2298,3241104
2299,3240724
23,3239202
2300,3241102
2301,3242483
2302,3241498
2304,3228352
2305,3228419
2306,3228441
2307,3228152
2308,3229135
2309,3229159
231,3238165
2310,3228108
2311,3229295
2312,3228857
2313,3228212
2314,3394962
2315,3237185
2316,3238478
2317,3238479
2318,3239082
2319,3239083
232,3233265
2320,3238975
2321,3238976
2322,3238977
2323,3239002
2324,3238748
2325,3238650
2326,3238644
2327,3238645
2328,3238131
2329,3238132
2330,3228197
2331,3228259
2332,3230587
2334,3227362
2335,3227363
2336,3227685
2337,3227686
2338,3227501
2339,3227496
2340,3227475
2341,3227660
2342,3227464
2343,3227465
2344,3227657
2345,3227389
2346,3227661
2347,3227656
2348,3229367
2349,3227606
235,3231126
2350,3227532
2351,3227605
2352,3227400
2353,3227603
2354,3227626
2355,3227621
2356,3227553
2357,3227527
236,3239519
2361,3237857
2362,3237578
2363,3228581
2364,3229448
2365,3229449
2366,3228241
2367,3233358
2368,3237856
2369,3237959
237,3232026
2370,3228171
2371,3229107
2372,3229108
2373,3228139
2374,3228520
2375,3228166
2376,3228748
2377,3228453
2378,3228425
2379,3228426
238,3232097
2380,3228386
2381,3228387
2382,3229599
2383,3228452
2384,3229346
2385,3229347
2386,3227804
2387,3229371
2388,3229372
2389,3228237
239,3236856
2390,3227782
2391,3228238
2392,3227805
2393,3228333
2394,3228286
2395,3228437
2396,3228438
2397,3237858
2398,3229556
2399,3228334
24,3395934
240,3238648
2400,3228739
2401,3229402
2402,3229545
2403,3229546
2404,3227780
2405,3227781
2406,3228151
2407,3228177
2408,3228290
2409,3228179
2410,3228107
2411,3228210
2412,3229373
2413,3228947
2414,3227807
2415,3228949
2416,3228245
2417,3228193
2418,3228194
2419,3228195
2420,3228619
2421,3228223
2422,3228217
2423,3228218
2424,3228743
2427,3238428
2428,3238189
2429,3238183
243,3236484
2430,3238188
2431,3238117
2432,3238090
2433,3238187
2434,3237355
2435,3238060
2438,3233217
2439,3238166
244,3236886
2441,3240997
2442,3240413
2444,3236584
2446,3237008
2448,3233357
245,3239058
2450,3241017
2451,3236962
2452,3236967
2454,3241018
2455,3235898
2460,3237009
247,3235367
2483.1,3237052
2484,3241019
2485,3241082
2486,3241083
2487,3241202
2488,3241501
2489,3241373
2492.2,3237764
2494,3232690
25,3395936
250,3229230
2500,3241531
2502,3240836
2503,3241134
2506,3234746
2508,3233700
251,3230458
2510,3239909
2511,3240825
2513,3234248
2517,3393301
252,3230457
2522,3238085
2528,3241135
2529,3233585
2530,3232765
2531,3240354
2532,3241153
254,3237801
2542,3235247
2548,3235655
2549,3236128
255,3237896
2553,3239839
2554,3239840
2555,3234373
2556,3233773
2557,3234421
2559,3232531
256,3394192
2560,3234096
2561,3234121
2562,3228075
2563,3228641
2564,3227808
2565,3228391
2566,3228189
2567,3229197
2568,3229583
2569,3229547
257,3394049
2570,3228948
2571,3229508
2572,3229480
2573,3228740
2574,3228741
2577,3236268
2578,3236032
2579,3236563
2580,3236388
2581,3236270
2582,3234964
2583,3236785
2584,3236654
2585,3233955
2587,3233806
259,3235844
2590,3228392
2592,3236027
2593,3227760
2594,3228310
2595,3228668
2596,3228074
2597,3227777
2598,3228065
2599,3228265
26,3235440
260,3235845
2600,3228662
2601,3229042
2602,3228853
2603,3228161
2604,3227857
2605,3228858
2606,3229296
2607,3229551
2608,3229291
2609,3228142
261,3236514
2610,3228143
2611,3228211
2612,3228198
2613,3229277
2614,3229278
2615,3229587
2616,3229345
2617,3229495
2618,3228775
2619,3228703
262,3238495
2620,3228305
2621,3228776
2622,3228465
2623,3229493
2624,3229481
2625,3229575
2626,3229527
2627,3229394
2628,3229441
2629,3229517
263,3232734
2630,3229145
2631,3228663
2632,3238160
2634,3394044
2635,3240853
2637,3237534
2639,3237253
264,3233828
2640,3238285
2642,3232761
2643,3237785
2646,3233222
265,3233120
2651,3228464
2653,3240739
2655,3233407
2657,3229355
2658,3394288
266,3394257
2666,3242550
2668,3240424
2669,3237617
267,3394965
2676,3237459
2677,3394224
2678,3233709
268,3234344
2681,3229357
2682,3229201
2684,3394135
269,3394271
2693,3398180
2695,3236067
270,3394272
2700,3239478
2701,3239479
2702,3239496
2703,3239523
2706,3240176
2707,3234260
271,3394184
2712,3233799
2715,3228459
2716,3228263
2717,3228461
2718,3228462
2719,3228371
272,3237559
2720,3229435
2721,3229500
2722,3229411
2723,3228208
2728,3227927
273,3232137
2734,3235278
2735,3235784
2736,3227832
2737,3228191
2738,3228262
2739,3228287
274,3232045
2740,3228261
2741,3229344
2743,3228712
2744,3228615
2745,3228646
2746,3235785
2747,3235786
2748,3235562
2749,3235557
275,3394256
2750,3235558
2751,3235009
2752,3235584
2753,3236741
2754,3232697
2755,3235274
2756,3235734
2757,3234571
2758,3234438
2759,3234166
276,3240333
2760,3234167
2762,3234910
2763,3235683
2764,3234924
2765,3232038
2769,3235007
277,3234165
2776,3235002
2778,3235432
2779,3232698
278,3234238
2780,3235365
2781,3232721
2782,3235366
2783,3234572
2784,3235833
2787,3234343
2788,3235583
2789,3236397
2790,3234370
2791,3234371
2792,3235285
2793,3235010
2794,3235429
2795,3235506
2796,3235507
2797,3235286
2798,3233578
2799,3394265
28,3237092
2814,3232226
2819,3235413
2821,3235183
2822,3235551
2823,3234513
2824,3235480
2826,3242015
2827,3242016
2835,3234509
2836,3235731
284,3230543
2841,3234444
285,3237130
2852,3235834
2853,3235829
2854,3235827
2855,3233552
2856,3235828
2857,3235321
2858,3235347
2859,3235348
286,3236887
2860,3235945
2861,3235197
2862,3235313
2863,3235314
2864,3235341
2865,3235342
2866,3235416
2867,3235417
2868,3235455
2869,3235531
287,3236824
2870,3234765
2871,3232862
2872,3235199
2878,3236986
2879,3235632
288,3233982
2880,3235079
2885,3235023
2886,3235280
2887,3235193
2888,3234341
289,3233897
2891,3238161
2895,3235735
2896,3235736
2897,3235737
2898,3235458
2899,3235262
29,3236550
290,3232971
2900,3235564
2901,3235591
2902,3235592
2903,3235282
2905,3235277
2906,3235164
2907,3234980
2908,3235005
2909,3235006
2919,3234453
292,3237028
2921,3232666
2923,3236401
2924,3236396
2925,3235279
2926,3236398
2930,3236423
2932,3236081
2936,3233325
2937,3235175
2938,3235149
2939,3235150
294,3233320
2940,3234582
2941,3234935
2942,3235072
2943,3234962
2944,3234963
2945,3235012
2946,3235013
2947,3235435
2948,3235039
2949,3234268
295,3231945
2952,3237385
2953,3235433
2954,3235073
2955,3235140
2956,3235074
2957,3235075
2958,3235100
2959,3235101
2960,3235191
2971,3234850
2973,3234436
2976,3235587
2977,3235485
2978,3235581
2979,3235582
298,3230755
2980,3235511
2981,3235512
2982,3235611
2983,3235513
2984,3235894
2985,3234223
2986,3234224
2987,3235179
2988,3234820
2989,3233638
299,3231064
2990,3235300
2991,3234411
2992,3234318
2993,3234319
2994,3234560
2995,3235534
2996,3235535
2997,3234320
2998,3234561
2999,3235559
30,3237484
300,3236224
3000,3234314
3001,3235299
3002,3235560
3003,3235788
3006,3229615
3007,3233114
3009,3234183
301,3238850
3011,3241045
3012,3234184
3013,3234326
3014,3240775
3015,3234388
3016,3234258
3017,3234253
3018,3235158
3019,3235096
3020,3234417
3021,3235097
3022,3234925
3023,3234865
3024,3235165
3025,3235189
3026,3234866
3027,3234867
3028,3234861
3029,3234862
303,3231819
3030,3232722
3031,3234739
3032,3240644
3034,3234418
3035,3235706
3036,3235707
3037,3235708
3038,3235190
3039,3235032
3040,3234321
3041,3234296
3043,3241046
3044,3235554
3045,3235709
3046,3235710
3047,3235711
3048,3235733
3049,3235157
305,3236107
3050,3235759
3051,3235760
3052,3235732
3053,3235806
3056,3233346
3057,3234902
3058,3235368
3059,3234903
3060,3234898
3061,3235363
3062,3235578
3063,3235579
3064,3235027
3065,3235092
3066,3235093
3067,3235118
3068,3235119
3069,3234263
3072,3235608
3073,3233760
3075,3235609
3076,3235210
3077,3235205
3078,3234787
3079,3233645
308,3230860
3080,3234724
3081,3233136
3082,3233237
3085,3233184
3096,3233639
3097,3234288
3098,3233020
31,3236177
310,3236551
3101,3233193
3102,3234454
3104,3232076
3105,3233711
3106,3240393
3107,3227921
3108,3228118
3109,3228427
311,3237093
3110,3228335
3111,3234628
3112,3228680
3113,3227758
3114,3228039
3115,3228679
3116,3228815
3117,3227969
3118,3395274
3119,3394268
312,3237480
3122,3237906
3124,3238139
3125,3234782
3126,3235483
3127,3234487
3129,3235610
313,3234079
3130,3235635
3131,3235324
3132,3235325
3133,3235364
3134,3235625
3135,3235326
3136,3235320
3137,3234811
3138,3234812
3139,3233661
314,3237172
3140,3239862
3141,3234931
3142,3234971
3143,3235442
3144,3235145
3145,3234932
3146,3234901
3147,3235628
3148,3235192
3149,3235211
315,3395285
3150,3234905
3151,3233998
3152,3234264
3153,3234286
3154,3233214
3157,3233194
3158,3233589
316,3236552
3162,3234904
3164,3233997
3165,3235114
3166,3235184
3167,3235478
3168,3235185
3169,3235186
317,3237065
3170,3235253
3171,3234813
3172,3235254
3173,3233216
3175,3235206
3176,3235142
3177,3234838
3178,3235143
3179,3235144
318,3237196
3180,3235238
3181,3234311
3182,3234439
3183,3234440
3184,3234474
3185,3234475
3186,3235662
3187,3234906
3188,3234907
3189,3235663
319,3232706
3190,3234908
3191,3235658
3192,3234909
3193,3233660
3194,3235419
3195,3235443
3196,3235425
3197,3235423
3198,3235428
3199,3235418
32,3235656
320,3233940
3200,3235424
3201,3234317
3202,3235047
3203,3235071
3204,3235561
3205,3235661
3206,3235334
3207,3235371
3208,3235466
3209,3235492
321,3241508
3210,3235493
3211,3235586
3212,3234695
3214,3235202
3215,3235168
3216,3233115
3218,3235169
3221,3233621
3222,3233644
3226,3235603
3227,3233436
3228,3234750
3229,3234744
3230,3234285
3235,3233884
3236,3233435
3237,3235645
324,3231684
3241,3231872
3244,3235163
3247,3235494
3248,3235495
3249,3235589
325,3234994
3250,3235590
3251,3235617
3252,3235618
3253,3232861
3254,3233750
3255,3233751
3256,3233753
3259,3235135
3260,3235159
3261,3234927
3262,3234928
3263,3235356
3264,3235350
3265,3235212
3266,3235345
3267,3235346
3268,3235379
3269,3233107
327,3239588
3270,3234768
3271,3234840
3272,3235783
3273,3234204
3275,3234292
3276,3234293
3277,3234294
328,3239590
3284,3234295
3286,3235237
3287,3234678
3288,3235017
3289,3233858
3290,3234996
3291,3235479
3292,3235505
3293,3235580
3294,3235575
3295,3235173
3296,3237407
3297,3240647
3298,3228687
330,3237099
3301,3234466
3302,3233215
3305,3235103
3306,3235098
3309,3234116
3310,3233835
3311,3232553
3313,3234599
3314,3233957
3315,3234287
3316,3235619
3317,3235306
3318,3235526
3319,3235301
3320,3235302
3321,3235521
3322,3234988
3323,3235522
3324,3234315
3325,3234316
3326,3235547
3327,3234339
3328,3234299
3329,3241096
333,3239591
3331,3234982
3332,3234679
3333,3234300
3334,3234301
3335,3234302
3336,3235606
3337,3234936
3338,3234303
3339,3235358
3340,3235359
3341,3235034
3342,3234978
3343,3235122
3344,3235123
3345,3235115
3346,3234266
3347,3234214
3348,3233958
3349,3236051
3350,3235111
3351,3231942
3352,3234948
3353,3234949
3354,3234950
3355,3236589
3357,3235636
3358,3235637
3359,3235638
336,3236985
3363,3233646
3364,3234783
3365,3234725
3367,3235641
3369,3235965
337,3233865
3370,3235684
3372,3235685
3373,3235686
3374,3235477
3375,3234983
3376,3236016
3377,3236017
3378,3236018
3379,3235600
338,3235822
3383,3233996
3384,3235437
3388,3240714
3389,3235112
339,3234922
3390,3235113
3391,3240715
3394,3234997
3395,3235024
3396,3235025
3397,3235026
3398,3235646
3399,3235647
34,3236267
340,3241507
3401,3235107
3402,3234673
3404,3233857
3407,3235281
3408,3234478
3409,3234479
3412,3235634
3413,3235273
3414,3235601
3415,3235595
3417,3235596
3418,3235538
3419,3235650
3420,3235651
3422,3233056
3424,3227994
3425,3232647
3430,3227735
3431,3233886
3432,3240771
3433,3234227
3434,3234938
3435,3234987
3436,3235383
3437,3235384
3438,3234353
3439,3232646
3440,3235918
3441,3235830
3442,3235514
3443,3234817
3444,3234147
3445,3234814
3446,3234815
3447,3234511
3449,3235824
345,3237461
3450,3235825
3451,3235826
3453,3235920
3454,3235921
3455,3235922
3456,3234584
3457,3235266
3458,3234171
3459,3234583
3461,3234885
3462,3232645
3463,3233991
3464,3233883
3466,3234352
3467,3234480
3468,3234481
3469,3234161
347,3392098
3470,3234162
3471,3235404
3472,3235549
3473,3235550
3474,3235546
3475,3235570
3476,3235994
3477,3235989
3478,3236155
3479,3236607
3480,3234985
3481,3235011
3482,3235414
3483,3235415
3484,3235481
3485,3235087
3486,3235482
3487,3234972
3488,3234998
3489,3234999
3490,3234933
3491,3235875
3492,3235488
3493,3234934
3494,3235489
3495,3235484
3496,3235008
3497,3235457
3499,3235461
35,3235236
3500,3235462
3501,3235088
3502,3235246
3503,3235270
3506,3233976
3507,3233263
3508,3232643
3509,3233331
3510,3235213
3511,3235214
3512,3235215
3515,3232116
3516,3234416
3518,3235509
3519,3227708
352,3233952
3520,3235004
3521,3235030
3522,3235031
3523,3235090
3526,3235648
3527,3235091
3528,3235086
3529,3235223
3530,3235649
3531,3235381
3533,3235315
3534,3235316
3535,3235317
3536,3235392
3538,3231860
3539,3231861
3542,3240666
3544,3236608
3545,3236684
3546,3234728
3549,3235290
3550,3235475
3556,3234226
3559,3234471
3562,3235141
3563,3233903
3564,3233855
3565,3233856
3566,3234290
3567,3234470
3571,3235472
3572,3235473
3574,3235474
3580,3235510
3581,3235536
3582,3235537
3583,3235943
3584,3234443
3585,3234463
3586,3234464
3587,3234465
3588,3234717
359,3240387
3590,3235046
3591,3234031
3592,3234148
3593,3235110
3594,3235548
3595,3235476
3596,3235448
3597,3235877
3598,3235463
36,3236241
360,3232668
3600,3235464
3601,3235459
3602,3234369
3603,3235166
3604,3235167
3605,3234767
3608,3234960
361,3235028
3611,3234961
3612,3235036
3615,3235430
3616,3235136
3617,3235137
3618,3235138
3619,3235048
362,3239748
3620,3235049
3621,3235050
3622,3235051
3623,3235116
3624,3235351
3625,3235352
3628,3234808
3629,3234699
3630,3235380
3631,3235682
3632,3235456
3633,3235393
3634,3235207
3635,3235232
3636,3235460
3637,3235000
3638,3235001
3639,3235069
3640,3235209
3641,3235121
3642,3235187
3643,3234391
3645,3235486
3649,3235139
3650,3235134
3651,3235529
3652,3235089
3653,3235530
3656,3234056
3657,3235412
3658,3234338
366,3231944
3660,3234337
3662,3234485
3663,3233612
3665,3233424
3666,3235627
3667,3235349
3669,3232795
3672,3234698
3673,3235022
3674,3233555
3675,3234001
3676,3232996
3677,3235499
3679,3235623
368,3235033
3680,3241093
3681,3240718
3682,3241092
3683,3234392
3684,3395230
3685,3232997
3689,3233601
3690,3233423
3691,3233422
3693,3235265
3694,3233420
3695,3232790
3696,3234446
3697,3235181
3698,3235182
37,3234041
370,3232479
3700,3235208
3701,3234979
3702,3235389
3703,3235172
3704,3235162
3707,3235198
3709,3234539
3710,3234664
3711,3232642
3712,3234037
3713,3235374
3714,3235003
3715,3235446
3716,3235120
3717,3235372
3718,3235373
3719,3235441
372,3234708
3720,3234926
3721,3235944
3722,3234819
3723,3234580
3725,3237510
3729,3234469
373,3232577
3738,3235104
3739,3241095
374,3231876
3741,3234650
3744,3234567
3745,3237408
3747,3237630
3748,3233143
3750,3234363
3752,3227709
3760,3234818
3763,3240646
3764,3241418
3765,3235573
3768.1,3227711
3768.2,3227920
3769,3234235
377,3235817
378,3236561
3780,3235572
3781,3234225
3782,3234672
3792,3238296
3793,3237596
3794,3237341
3795,3237397
3796,3237396
3797,3237467
3798,3239125
3799,3239099
38,3233296
380,3232477
3804,3241629
3805,3240535
3806,3232754
3808,3233664
381,3232576
3823,3235639
3824,3235633
3825,3234414
3826,3237700
3827,3238531
3828,3238767
3829,3239084
3830,3238325
3831,3237395
3832,3237955
3833,3238324
3834,3239080
3835,3238763
3836,3239079
3837,3238513
3839,3238466
3840,3238539
3841,3238467
3842,3238676
3843,3238372
3844,3238678
3845,3238373
3846,3238626
3847,3238020
3848,3238986
3849,3238621
3850,3238985
3852,3238351
3853,3239102
3854,3238475
3855,3238514
3856,3237746
3857,3238552
3858,3237595
3859,3238553
3860,3238517
3861,3238031
3863,3238011
3865,3237325
3866,3237737
3867,3238198
3868,3237491
387,3239589
3870,3237707
3871,3238096
3872,3238289
3874,3237550
3875,3238007
3876,3238147
3877,3238148
3878,3237795
3879,3237796
3880,3237820
3881,3238345
3883,3238122
3884,3237825
3885,3237392
3886,3237326
3887,3237651
3888,3238349
3889,3238088
389,3238733
3890,3237851
3891,3237850
3892,3238494
3893,3239000
3894,3238987
3895,3238627
3896,3238630
3897,3239005
3898,3238323
3899,3238058
39,3238661
390,3230877
3900,3238228
3901,3237938
3902,3238048
3903,3238952
3904,3238598
3905,3238622
3906,3238529
3907,3238528
3908,3237393
3909,3238506
391,3240392
3911,3238680
3912,3237943
3913,3238244
3914,3237254
3915,3237283
3916,3237256
3917,3237542
3918,3237255
3919,3237543
392,3230973
3920,3237498
3921,3237942
3922,3238308
3923,3237499
3924,3237500
3925,3237282
3926,3237258
3927,3237257
3928,3238220
3929,3238574
393,3230974
3930,3238575
3931,3237541
3933,3237667
3934,3237249
3935,3237284
3936,3237768
3937,3237374
3938,3238106
3939,3238057
394,3230030
3940,3238628
3941,3238887
3942,3238010
3943,3238107
3944,3237593
3945,3238029
3946,3238670
3947,3237345
3948,3237848
3949,3238028
395,3230011
3950,3237650
3951,3237624
3952,3238342
3953,3239053
3954,3238978
3955,3238522
3956,3239051
3957,3239052
3958,3237378
3959,3237752
396,3232497
3960,3238340
3961,3238033
3962,3238675
3963,3238217
3964,3238341
3965,3237490
3966,3238339
3967,3237621
3968,3238034
3969,3237515
3970,3237516
3971,3237244
3972,3237622
3973,3238105
3974,3238476
3975,3238350
3977,3238313
3978,3237618
3979,3237308
398,3236568
3980,3238087
3981,3238588
3982,3238086
3983,3237996
3984,3238348
3985,3238083
3986,3238452
3987,3238523
3988,3237997
3989,3237995
3990,3238000
3991,3238142
3992,3238527
3993,3239001
3994,3237699
3995,3237309
3996,3238368
3997,3238682
3998,3238116
3999,3237666
400,3236965
4000,3237497
4001,3237307
4002,3237767
4003,3237852
4004,3237275
4005,3237468
4007,3238062
4008,3237831
4009,3238063
401,3236966
4012,3229079
4014,3235553
4018,3234899
402,3236768
4020,3237847
4021,3238480
4022,3239024
4023,3238954
4024,3238955
4025,3238629
4026,3237545
4027,3238009
4028,3238364
4029,3238576
403,3395844
4031,3238577
4032,3237706
4033,3237974
4034,3237346
