part_name,ATTRIBUTE_TYPE,guid,remark,determiner,DETERMINED_DATE,ATTRIBUTE_VALUE
whole organism (70% ethanol),location,CHAS:Herp:10767,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10768,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10769,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1077,"Stored in jar with CHAS 1042-64, 1065-86.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1078,"Stored in jar with CHAS 1042-64, 1065-86.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1079,"Stored in jar with CHAS 1042-64, 1065-86.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1080,"Stored in jar with CHAS 1042-64, 1065-86.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10806,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:10807,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:10808,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:10809,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1081,"Stored in jar with CHAS 1042-64, 1065-86.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10810,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:10811,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:10814,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10815,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10816,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10817,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10818,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10819,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:1082,"Stored in jar with CHAS 1042-64, 1065-86.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10820,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1083,"Stored in jar with CHAS 1042-64, 1065-86.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1084,"Stored in jar with CHAS 1042-64, 1065-86.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10846,,John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:10847,,John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:10848,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:10849,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:1085,"Stored in jar with CHAS 1042-64, 1065-86.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10850,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10851,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:1086,"Stored in jar with CHAS 1042-64, 1065-86.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10868,"Stored in jar with CHAS 10868, 15638",John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10869,,John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:1087,"Stored in jar with CHAS 605-612, 637-8, 1087-1093, 1125-1129,.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10870,,John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10871,,John Archer,2016-11-21,Reebie: Locker 312A: Unit 30: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:10875,,John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10876,"Stored in jar with CHAS 10876-9, 10880",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10877,"Stored in jar with CHAS 10876-9, 10880",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10878,"Stored in jar with CHAS 10876-9, 10880",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10879,"Stored in jar with CHAS 10876-9, 10880",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:1088,"Stored in jar with CHAS 605-612, 637-8, 1087-1093, 1125-1129,.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10880,"Stored in jar with CHAS 10876-9, 10880",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10881,,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10882,,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10883,Stored in jar with CHAS 10883-5,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10884,Stored in jar with CHAS 10883-5,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10885,Stored in jar with CHAS 10883-5,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10886,,John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:10887,,John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:10888,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:10889,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1089,"Stored in jar with CHAS 609, 1089, 1125-6, 1128-9, 1140-1, 1143, 1145.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10890,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:10891,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10892,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10893,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10894,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10895,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10896,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10897,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:10898,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:10899,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1090,"Stored in jar with CHAS 605-612, 637-8, 1087-1093, 1125-1129,.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10900,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:10901,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10902,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10903,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10904,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10905,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10906,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10907,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10908,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10909,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:1091,"Stored in jar with CHAS 605-612, 637-8, 1087-1093, 1125-1129,.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10910,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10911,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10912,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10913,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10914,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:10915,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:10916,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:10917,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10918,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10919,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:1092,"Stored in jar with CHAS 605-612, 637-8, 1087-1093, 1125-1129,.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10920,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10921,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10922,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10923,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10924,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10925,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10926,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10927,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10928,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:10929,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:1093,"Stored in jar with CHAS 605-612, 637-8, 1087-1093, 1125-1129,.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:10930,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:1094,"Stored in jar with CHAS 1094-7, 1121-4.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1095,"Stored in jar with CHAS 1094-7, 1121-4.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1096,"Stored in jar with CHAS 1094-7, 1121-4.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1097,"Stored in jar with CHAS 1094-7, 1121-4.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1098,"Stored in jar with CHAS 1098, 2120-4, 7855-8, 7874.",John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:1100,"Stored in jar with CHAS 613-36, 826-7, 1100-7, 1110, 1112, 2666-81, 9261.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1101,"Stored in jar with CHAS 613-36, 826-7, 1100-7, 1110, 1112, 2666-81, 9261.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1102,"Stored in jar with CHAS 613-36, 826-7, 1100-7, 1110, 1112, 2666-81, 9261.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1103,"Stored in jar with CHAS 613-36, 826-7, 1100-7, 1110, 1112, 2666-81, 9261.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1104,"Stored in jar with CHAS 613-36, 826-7, 1100-7, 1110, 1112, 2666-81, 9261.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1105,"Stored in jar with CHAS 613-36, 826-7, 1100-7, 1110, 1112, 2666-81, 9261.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1106,"Stored in jar with CHAS 613-36, 826-7, 1100-7, 1110, 1112, 2666-81, 9261.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:11065,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:11066,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:11067,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:11068,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:11069,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:1107,"Stored in jar with CHAS 613-36, 826-7, 1100-7, 1110, 1112, 2666-81, 9261.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:11070,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:11071,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:11096,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:11097,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:1110,"Stored in jar with CHAS 613-36, 826-7, 1100-7, 1110, 1112, 2666-81, 9261.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1112,"Stored in jar with CHAS 613-36, 826-7, 1100-7, 1110, 1112, 2666-81, 9261.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1113,"Stored in jar with CHAS 537-604, 829-33, 1113-20, 1169-71, 1328-33, 1345, 2684.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1114,"Stored in jar with CHAS 537-604, 829-33, 1113-20, 1169-71, 1328-33, 1345, 2684.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1115,"Stored in jar with CHAS 537-604, 829-33, 1113-20, 1169-71, 1328-33, 1345, 2684.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1116,"Stored in jar with CHAS 537-604, 829-33, 1113-20, 1169-71, 1328-33, 1345, 2684.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1117,"Stored in jar with CHAS 537-604, 829-33, 1113-20, 1169-71, 1328-33, 1345, 2684.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1118,"Stored in jar with CHAS 537-604, 829-33, 1113-20, 1169-71, 1328-33, 1345, 2684.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1119,"Stored in jar with CHAS 537-604, 829-33, 1113-20, 1169-71, 1328-33, 1345, 2684.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1120,"Stored in jar with CHAS 537-604, 829-33, 1113-20, 1169-71, 1328-33, 1345, 2684.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:11206,Stored in jar with CHAS 11206-7,John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:11207,Stored in jar with CHAS 11206-7,John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:11208,Stored in jar with CHAS 11208-9,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:11209,Stored in jar with CHAS 11208-9,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:1121,"Stored in jar with CHAS 1094-7, 1121-4.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:11210,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:11211,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:1122,"Stored in jar with CHAS 1094-7, 1121-4.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1123,"Stored in jar with CHAS 1094-7, 1121-4.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1124,"Stored in jar with CHAS 1094-7, 1121-4.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:11240,,John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:1125.1,"Stored in jar with CHAS 605-612, 637-8, 1087-1093, 1125-1129,.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1125.2,"Stored in jar with CHAS 609, 1089, 1125-6, 1128-9, 1140-1, 1143, 1145.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
