guid,part_name,ATTRIBUTE_TYPE,ATTRIBUTE_VALUE,remark,determiner,DETERMINED_DATE
CHAS:Herp:7678,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with CHAS 7677-8, 13085",John Archer,2019-01-22
CHAS:Herp:13085,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with CHAS 7677-8, 13085",John Archer,2019-01-22
CHAS:Herp:8290,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8291,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8292,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8293,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8294,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8295,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8296,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8297,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8298,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8299,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8300,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8301,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8302,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8303,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8304,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8305,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,Stored in jar with CHAS 8290-305,John Archer,2019-01-22
CHAS:Herp:8366,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with CHAS 8366-7, 8371",John Archer,2019-01-22
CHAS:Herp:8367,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with CHAS 8366-7, 8371",John Archer,2019-01-22
CHAS:Herp:8371,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with CHAS 8366-7, 8371",John Archer,2019-01-22
CHAS:Herp:1954.5355.2451,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with NWU 2451, 2491, 2498, 2507-11, 2529, 2549",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2491,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with NWU 2451, 2491, 2498, 2507-11, 2529, 2549",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2498,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with NWU 2451, 2491, 2498, 2507-11, 2529, 2549",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2507,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with NWU 2451, 2491, 2498, 2507-11, 2529, 2549",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2508,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with NWU 2451, 2491, 2498, 2507-11, 2529, 2549",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2509,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with NWU 2451, 2491, 2498, 2507-11, 2529, 2549",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2510,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with NWU 2451, 2491, 2498, 2507-11, 2529, 2549",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2511,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with NWU 2451, 2491, 2498, 2507-11, 2529, 2549",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2529,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with NWU 2451, 2491, 2498, 2507-11, 2529, 2549",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2549,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,"Stored in jar with NWU 2451, 2491, 2498, 2507-11, 2529, 2549",Dawn R. Roberts,2015-10-21
CHAS:Herp:6610,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:10429,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:15575,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:18548,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with RAE 124, 191",Dawn R. Roberts,2015-03-23
CHAS:Herp:18615,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with RAE 124, 191",Dawn R. Roberts,2016-02-24
CHAS:Herp:10438,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:10439,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:10441,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:11001,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:11002,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:11003,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:11004,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:11005,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:11006,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:11007,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:11008,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:13194,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:16539,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10438-9, 10441, 11001-8, 13194, 16539, ",John Archer,2019-01-22
CHAS:Herp:10447,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10448,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10449,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10450,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10451,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10452,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10453,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10454,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10455,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10456,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10457,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10458,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10459,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10460,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10461,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10447-61,John Archer,2019-01-22
CHAS:Herp:10662,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10662-3, 10674",John Archer,2019-01-22
CHAS:Herp:10663,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10662-3, 10674",John Archer,2019-01-22
CHAS:Herp:10674,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 10662-3, 10674",John Archer,2019-01-22
CHAS:Herp:10664,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10664-73,John Archer,2019-01-22
CHAS:Herp:10665,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10664-73,John Archer,2019-01-22
CHAS:Herp:10666,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10664-73,John Archer,2019-01-22
CHAS:Herp:10667,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10664-73,John Archer,2019-01-22
CHAS:Herp:10668,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10664-73,John Archer,2019-01-22
CHAS:Herp:10669,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10664-73,John Archer,2019-01-22
CHAS:Herp:10670,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10664-73,John Archer,2019-01-22
CHAS:Herp:10671,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10664-73,John Archer,2019-01-22
CHAS:Herp:10672,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10664-73,John Archer,2019-01-22
CHAS:Herp:10673,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 10664-73,John Archer,2019-01-22
CHAS:Herp:13191,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 13191, 13787-8, 15615",John Archer,2019-01-22
CHAS:Herp:13787,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 13191, 13787-8, 15615",John Archer,2019-01-22
CHAS:Herp:13788,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 13191, 13787-8, 15615",John Archer,2019-01-22
CHAS:Herp:15615,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 13191, 13787-8, 15615",John Archer,2019-01-22
CHAS:Herp:2513,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 2513, 5035, 6662, 9005-6, 16789, 17984-5, 18026",John Archer,2019-01-22
CHAS:Herp:5035,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 2513, 5035, 6662, 9005-6, 16789, 17984-5, 18026",John Archer,2019-01-22
CHAS:Herp:6662,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 2513, 5035, 6662, 9005-6, 16789, 17984-5, 18026",John Archer,2019-01-22
CHAS:Herp:9005,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 2513, 5035, 6662, 9005-6, 16789, 17984-5, 18026",John Archer,2019-01-22
CHAS:Herp:9006,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 2513, 5035, 6662, 9005-6, 16789, 17984-5, 18026",John Archer,2019-01-22
CHAS:Herp:16789,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 2513, 5035, 6662, 9005-6, 16789, 17984-5, 18026",John Archer,2019-01-22
CHAS:Herp:17984,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 2513, 5035, 6662, 9005-6, 16789, 17984-5, 18026",John Archer,2019-01-22
CHAS:Herp:17985,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 2513, 5035, 6662, 9005-6, 16789, 17984-5, 18026",John Archer,2019-01-22
CHAS:Herp:18026,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 2513, 5035, 6662, 9005-6, 16789, 17984-5, 18026",John Archer,2019-01-22
CHAS:Herp:5065,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5195,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5196,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5197,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5198,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5199,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5200,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5201,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5202,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5203,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5204,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5205,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5206,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5207,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5065, 5195-207",John Archer,2019-01-22
CHAS:Herp:5066,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:5799,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:6909,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:6926,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:7048,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:7082,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:7376,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:7377,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:7378,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:7379,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:7380,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:7381,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:7382,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 5066, 5799, 6909, 6926, 7048, 7082, 7376-82",John Archer,2019-01-22
CHAS:Herp:5249,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 5349-50,John Archer,2019-01-22
CHAS:Herp:5250,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,Stored in jar with CHAS 5349-50,John Archer,2019-01-22
CHAS:Herp:8050,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8051,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8052,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8053,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8054,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8055,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8056,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8057,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8058,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8059,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8060,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8061,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8062,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8063,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8064,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8065,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8066,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8067,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8068,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8069,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8070,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8071,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8072,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8073,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8074,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8075,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8076,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8077,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8078,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8079,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8080,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8081,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8082,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8083,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8084,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8085,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
CHAS:Herp:8086,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf B,"Stored in jar with CHAS 8050-87, 8236-67",John Archer,2019-01-22
