HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,DEC_LAT,DEC_LONG,DATUM,MAX_ERROR_DISTANCE,MAX_ERROR_UNITS,GEOREFERENCE_PROTOCOL,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,TAXON_NAME,GUID,BEGAN_DATE,END_DATE
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Melanerpes carolinus,CHAS:Bird:15539,1903-02-07T06:00:00Z,1903-02-07T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Picoides villosus,CHAS:Bird:15589,1903-02-06T06:00:00Z,1903-02-06T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Picoides villosus,CHAS:Bird:15592,1903-02-06T06:00:00Z,1903-02-06T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Picoides villosus,CHAS:Bird:15596,1903-02-07T06:00:00Z,1903-02-07T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Picoides borealis,CHAS:Bird:15551,1903-02-09T06:00:00Z,1903-02-09T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Melanerpes carolinus,CHAS:Bird:15535,1903-02-09T06:00:00Z,1903-02-09T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Sphyrapicus varius,CHAS:Bird:15909,1903-02-09T06:00:00Z,1903-02-09T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Poecile carolinensis,CHAS:Bird:1965.25.8,1903-02-06T06:00:00Z,1903-02-06T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Poecile carolinensis,CHAS:Bird:1965.25.9,1903-02-06T06:00:00Z,1903-02-06T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Sialia sialis sialis,CHAS:Bird:16342,1903-02-06T06:00:00Z,1903-02-06T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Sialia sialis sialis,CHAS:Bird:16334,1903-02-06T06:00:00Z,1903-02-06T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Colinus virginianus,CHAS:Bird:15206,1903-02-06T06:00:00Z,1903-02-06T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Poecile carolinensis,CHAS:Bird:1965.25.10,1903-02-07T06:00:00Z,1903-02-07T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Regulus calendula,CHAS:Bird:16399,1903-02-07T06:00:00Z,1903-02-07T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Lanius ludovicianus invictus,CHAS:Bird:16449,1903-02-09T06:00:00Z,1903-02-09T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Cyanocitta cristata,CHAS:Bird:15847,1903-02-09T06:00:00Z,1903-02-09T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Lanius ludovicianus,CHAS:Bird:16460,1903-02-09T06:00:00Z,1903-02-09T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Lanius ludovicianus invictus,CHAS:Bird:16448,1903-02-10T06:00:00Z,1903-02-10T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Cyanocitta cristata,CHAS:Bird:15866,1903-02-10T06:00:00Z,1903-02-10T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Colinus virginianus,CHAS:Bird:15210,1903-02-11T06:00:00Z,1903-02-11T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Sayornis phoebe,CHAS:Bird:15653,1903-02-07T06:00:00Z,1903-02-07T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Sayornis phoebe,CHAS:Bird:15655,1903-02-06T06:00:00Z,1903-02-06T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Pipilo erythrophthalmus,CHAS:Bird:18216,1903-02-06T06:00:00Z,1903-02-06T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Pipilo erythrophthalmus,CHAS:Bird:18231,1903-02-07T06:00:00Z,1903-02-07T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Pipilo erythrophthalmus,CHAS:Bird:18208,1903-02-10T06:00:00Z,1903-02-10T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Pipilo erythrophthalmus,CHAS:Bird:18222,1903-02-10T06:00:00Z,1903-02-10T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Pipilo erythrophthalmus,CHAS:Bird:18227,1903-02-11T06:00:00Z,1903-02-11T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Colaptes auratus,CHAS:Bird:15507,1903-02-01T06:00:00Z,1903-02-28T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Poecile atricapillus,CHAS:Bird:15941,1903-02-01T06:00:00Z,1903-02-28T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Poecile atricapillus,CHAS:Bird:15942,1903-02-01T06:00:00Z,1903-02-28T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Thryothorus ludovicianus miamensis,CHAS:Bird:16090,1903-02-09T06:00:00Z,1903-02-09T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Thryothorus ludovicianus ludovicianus,CHAS:Bird:16104,1903-02-09T06:00:00Z,1903-02-09T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Toxostoma rufum,CHAS:Bird:16163,1903-02-10T06:00:00Z,1903-02-10T06:00:00Z
"North America, United States, Florida, Nassau County",Crandall [Historic],,30.721069,-81.622044,World Geodetic System 1984,1835,m,GeoLocate; http://roadsidethoughts.com/fl/crandall-xx-nassau-map.htm ,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica palmarum,CHAS:Bird:17361,1903-02-10T06:00:00Z,1903-10-10T06:00:00Z
"North America, United States, Florida, Okeechobee County",Bassenger,"Bassenger, Fla.",27.400319,-81.016454,World Geodetic System 1984,3036,m,GeoLocate,Adam Glueckert,2016-12-07T06:00:00Z,Ammodramus savannarum floridanus,CHAS:Bird:8203,1907-03-15T06:00:00Z,1907-03-15T06:00:00Z
"North America, United States, Florida, Okeechobee County",Bassenger,"Bassenger, Fla.",27.400319,-81.016454,World Geodetic System 1984,3036,m,GeoLocate,Adam Glueckert,2016-12-07T06:00:00Z,Ammodramus savannarum floridanus,CHAS:Bird:8202,1907-03-15T06:00:00Z,1907-03-15T06:00:00Z
"North America, United States, Florida, Osceola County",Kissimmee,"Kissimmee, Florida",28.291956,-81.407571,World Geodetic System 1984,7154,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Geothlypis trichas ignota,CHAS:Bird:1291,1892-12-09,1892-12-09
"North America, United States, Florida, Osceola County",Kissimmee,"Kissimmee, Florida",28.291956,-81.407571,World Geodetic System 1984,7154,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Geothlypis trichas ignota,CHAS:Bird:1292,1893-04-28,1893-04-28
"North America, United States, Florida, Osceola County",Kissimmee,"Kissimee [Kissimmee], Florida",28.291956,-81.407571,World Geodetic System 1984,7154,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Parula americana,CHAS:Bird:1081,1893-04-28,1893-04-28
"North America, United States, Florida, Osceola County",Kissimmee,"Kissimmee, Florida",28.291956,-81.407571,World Geodetic System 1984,7154,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Geothlypis trichas ignota,CHAS:Bird:1290,1893-05-03,1893-05-03
"North America, United States, Florida, Palm Beach County",Jupiter,,26.92443,-80.113778,World Geodetic System 1984,6813,m,GeoLocate,Adam Glueckert,2016-11-19T06:00:00Z,Dendroica discolor,CHAS:Bird:1987,1896-08-17,1896-08-17
"North America, United States, Florida, Palm Beach County",Lantana,"Lantana, Fla",26.583666,-80.060569,World Geodetic System 1984,1645,m,GeoLocate,Adam Glueckert,2016-11-19T06:00:00Z,Aphelocoma coerulescens,CHAS:Bird:6773,1934-03-15T06:00:00Z,1934-04-15T06:00:00Z
"North America, United States, Florida, Pinellas County",Clearwater,"Clear Water, Fla.",27.986471,-82.741051,World Geodetic System 1984,7837,m,GeoLocate,Adam Glueckert,2016-12-21T06:00:00Z,Picoides borealis,CHAS:Bird:8137,1884-10-06,1884-10-06
"North America, United States, Florida, Pinellas County",Tarpon Springs,,28.146125,-82.756768,World Geodetic System 1984,5279,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Geothlypis trichas,CHAS:Bird:17470,1890-06-27,1890-06-27
"North America, United States, Florida, Pinellas County",Tarpon Springs,,28.146125,-82.756768,World Geodetic System 1984,5279,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Dendroica pinus,CHAS:Bird:17269,1889-12-31,1889-12-31
"North America, United States, Florida, Pinellas County",Tarpon Springs,,28.146125,-82.756768,World Geodetic System 1984,5279,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Dendroica pinus,CHAS:Bird:17293,1890-01-01,1890-01-01
"North America, United States, Florida, Polk County",Lake Kissimmee,Lake Kissimmee,27.910695,-81.266962,World Geodetic System 1984,587,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Falco sparverius paulus,CHAS:Bird:6831,1934-04-06T06:00:00Z,1934-04-06T06:00:00Z
"North America, United States, Florida, Polk County",Lake Kissimmee,Lake Kissimmee,27.910695,-81.266962,World Geodetic System 1984,587,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Athene cunicularia floridana,CHAS:Bird:15108,1892-12-01,1892-12-30
"North America, United States, Florida, Polk County",Lake Pierce,"Lake Pierce, Polk Co., Fla",27.986313,-81.52204,World Geodetic System 1984,3631,m,GeoLocate,Adam Glueckert,2016-11-19T06:00:00Z,Columbina passerina passerina,CHAS:Bird:6666,1934-02-14T06:00:00Z,1934-02-14T06:00:00Z
"North America, United States, Florida, Polk County",Lake Pierce,"Lake Pierce, Polk Co., Fla",27.986313,-81.52204,World Geodetic System 1984,3631,m,GeoLocate,Adam Glueckert,2016-11-19T06:00:00Z,Falco sparverius paulus,CHAS:Bird:6667,1934-02-12T06:00:00Z,1934-02-12T06:00:00Z
"North America, United States, Florida, Polk County",Mulberry,"Mulberry, Fla",27.895304,-81.973417,World Geodetic System 1984,2000,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Athene cunicularia floridana,CHAS:Bird:6840,1934-03-28T06:00:00Z,1934-03-28T06:00:00Z
"North America, United States, Florida, Polk County",Mulberry,"Mulberry, Fla",27.895304,-81.973417,World Geodetic System 1984,2000,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Athene cunicularia floridana,CHAS:Bird:6841,1934-03-28T06:00:00Z,1934-03-28T06:00:00Z
"North America, United States, Florida, Polk County",Mulberry,"Mulberry, Fla",27.895304,-81.973417,World Geodetic System 1984,2000,m,GeoLocate,Adam Glueckert,2016-11-12T06:00:00Z,Athene cunicularia floridana,CHAS:Bird:6837,1934-03-28T06:00:00Z,1934-03-28T06:00:00Z
"North America, United States, Florida, Polk County",Mulberry,"Mulberry, Fla",27.895304,-81.973417,World Geodetic System 1984,2000,m,GeoLocate,Adam Glueckert,2016-11-12T06:00:00Z,Athene cunicularia floridana,CHAS:Bird:6839,1934-03-28T06:00:00Z,1934-03-28T06:00:00Z
"North America, United States, Florida, Polk County",Polk City,"Polk City, Polk County, Florida",28.182515,-81.823968,World Geodetic System 1984,2260,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Colaptes auratus auratus,CHAS:Bird:6798,1934-04-01T06:00:00Z,1934-04-04T06:00:00Z
"North America, United States, Florida, Polk County",Polk City,"Polk City, Polk County, Florida",28.182515,-81.823968,World Geodetic System 1984,2260,m,GeoLocate,Adam Glueckert,2016-10-05T05:00:00Z,Aimophila aestivalis aestivalis,CHAS:Bird:6818,1934-04-01T06:00:00Z,1934-04-01T06:00:00Z
"North America, United States, Florida, Polk County",Polk City,"Polk City, Polk County, Florida",28.182515,-81.823968,World Geodetic System 1984,2260,m,GeoLocate,Adam Glueckert,2016-10-05T05:00:00Z,Aimophila aestivalis aestivalis,CHAS:Bird:6821,1934-04-01T06:00:00Z,1934-04-01T06:00:00Z
"North America, United States, Florida, Polk County",Polk City,"Polk City, Polk County, Florida",28.182515,-81.823968,World Geodetic System 1984,2260,m,GeoLocate,Adam Glueckert,2016-10-05T05:00:00Z,Aimophila aestivalis aestivalis,CHAS:Bird:6820,1934-04-01T06:00:00Z,1934-04-01T06:00:00Z
"North America, United States, Florida, Polk County",Polk City,"Polk City, Polk County, Florida",28.182515,-81.823968,World Geodetic System 1984,2260,m,GeoLocate,Adam Glueckert,2016-10-05T05:00:00Z,Aimophila aestivalis aestivalis,CHAS:Bird:6822,1934-04-01T06:00:00Z,1934-04-01T06:00:00Z
"North America, United States, Florida, Polk County",Polk City,"Polk City, Polk County, Florida",28.182515,-81.823968,World Geodetic System 1984,2260,m,GeoLocate,Adam Glueckert,2016-10-05T05:00:00Z,Aimophila aestivalis aestivalis,CHAS:Bird:6817,1934-04-01T06:00:00Z,1934-04-01T06:00:00Z
"North America, United States, Florida, Polk County",Polk City,"Polk City, Polk County, Florida",28.182515,-81.823968,World Geodetic System 1984,2260,m,GeoLocate,Adam Glueckert,2016-10-05T05:00:00Z,Aimophila aestivalis aestivalis,CHAS:Bird:6824,1934-04-01T06:00:00Z,1934-04-01T06:00:00Z
"North America, United States, Florida, Polk County",Polk City,"Polk City, Polk County, Florida",28.182515,-81.823968,World Geodetic System 1984,2260,m,GeoLocate,Adam Glueckert,2016-10-05T05:00:00Z,Aimophila aestivalis aestivalis,CHAS:Bird:6819,1934-04-01T06:00:00Z,1934-04-01T06:00:00Z
"North America, United States, Florida, Polk County",Polk City,"Polk City, Polk County, Florida",28.182515,-81.823968,World Geodetic System 1984,2260,m,GeoLocate,Adam Glueckert,2016-10-05T05:00:00Z,Aimophila aestivalis aestivalis,CHAS:Bird:6823,1934-04-01T06:00:00Z,1934-04-01T06:00:00Z
"North America, United States, Florida, Putnam County",Palatka,,29.64858,-81.637582,World Geodetic System 1984,1437,m,GeoLocate,Adam Glueckert,2016-11-12T06:00:00Z,Dendroica pinus,CHAS:Bird:17295,1889-02-16,1889-02-16
"North America, United States, Florida, Sarasota County","Myakka River, near Venice","Myakka River, near Venice",27.129287,-82.353682,World Geodetic System 1984,1294,m,GeoLocate,Adam Glueckert,2016-12-03T06:00:00Z,Melanerpes carolinus,CHAS:Bird:6775,1934-03-21T06:00:00Z,1934-03-21T06:00:00Z
"North America, United States, Florida, Sarasota County","Myakka River, near Venice","Myakka River, near Venice",27.129287,-82.353682,World Geodetic System 1984,1294,m,GeoLocate,Adam Glueckert,2016-12-03T06:00:00Z,Melanerpes carolinus,CHAS:Bird:6796,1934-03-22T06:00:00Z,1934-03-22T06:00:00Z
"North America, United States, Florida, Sarasota County","Myakka River, near Venice","Myakka River, near Venice",27.129287,-82.353682,World Geodetic System 1984,1294,m,GeoLocate,Adam Glueckert,2016-12-03T06:00:00Z,Melanerpes carolinus,CHAS:Bird:6797,1934-03-22T06:00:00Z,1934-03-22T06:00:00Z
"North America, United States, Florida, Sarasota County","Myakka River, near Venice","Myakka River, near Venice, Fla",27.129287,-82.353682,World Geodetic System 1984,1294,m,GeoLocate,Adam Glueckert,2016-12-03T06:00:00Z,Vermivora celata,CHAS:Bird:6776,1934-05-21T05:00:00Z,1934-05-21T05:00:00Z
"North America, United States, Florida, Sarasota County","Myakka River, near Venice","Myakka River, near Venice, Sarasota County, Florida",27.129287,-82.353682,World Geodetic System 1984,1294,m,GeoLocate,Adam Glueckert,2016-12-03T06:00:00Z,Parula americana,CHAS:Bird:6774,1934-03-21T06:00:00Z,1934-03-21T06:00:00Z
"North America, United States, Florida, Sarasota County","Myakka River, near Venice",Myakka River (E of Venice),27.129287,-82.353682,World Geodetic System 1984,1294,m,GeoLocate,Adam Glueckert,2016-12-03T06:00:00Z,Buteo lineatus lineatus,CHAS:Bird:6790,1934-03-21T06:00:00Z,1934-03-21T06:00:00Z
"North America, United States, Florida",Sena Key,"Sena Key, Fla",29.123293,-83.029362,World Geodetic System 1984,751,m,GeoLocate,Adam Glueckert,2016-12-03T06:00:00Z,Pelecanus occidentalis,CHAS:Bird:6652,1800,2016-03-12T06:00:00Z
"North America, United States, Florida",Sena Key,Sena Key,29.123293,-83.029362,World Geodetic System 1984,751,m,GeoLocate,Adam Glueckert,2016-12-03T06:00:00Z,Pelecanus occidentalis,CHAS:Bird:1596,1800,2016-03-12T06:00:00Z
"North America, United States, Florida",Sena Key,Sena Key,29.123293,-83.029362,World Geodetic System 1984,751,m,GeoLocate,Adam Glueckert,2016-12-03T06:00:00Z,Pelecanus occidentalis,CHAS:Bird:1593,1800,2016-03-12T06:00:00Z
"North America, United States, Florida",Sena Key,Sena Key,29.123293,-83.029362,World Geodetic System 1984,751,m,GeoLocate,Adam Glueckert,2016-12-03T06:00:00Z,Fregata magnificens rothschildi,CHAS:Bird:1585,1800,2016-03-12T06:00:00Z
"North America, United States, Florida",Sena Key,Sena Key,29.123293,-83.029362,World Geodetic System 1984,751,m,GeoLocate,Adam Glueckert,2016-12-03T06:00:00Z,Pelecanus occidentalis,CHAS:Bird:1594,1877-01-01,1877-12-31
"North America, United States, Florida, Volusia County",New Smyrna Beach,New Smyrna Fla.,29.012609,-80.973003,World Geodetic System 1984,8010,m,GeoLocate,Adam Glueckert,2016-12-14T06:00:00Z,Ammodramus maritimus pelonota,CHAS:Bird:6894,1934-04-17T06:00:00Z,1934-04-17T06:00:00Z
"North America, United States, Florida, Volusia County",New Smyrna Beach,New Smyrna Fla.  Mr. Bailey supplied name secured[?] at AO.U meeting 1934,29.012609,-80.973003,World Geodetic System 1984,8010,m,GeoLocate,Adam Glueckert,2016-12-14T06:00:00Z,Ammodramus maritimus pelonota,CHAS:Bird:6892,1934-04-17T06:00:00Z,1934-04-17T06:00:00Z
"North America, United States, Florida, Volusia County",New Smyrna Beach,New Smyrna Fla.,29.012609,-80.973003,World Geodetic System 1984,8010,m,GeoLocate,Adam Glueckert,2016-12-14T06:00:00Z,Ammodramus maritimus pelonota,CHAS:Bird:6893,1934-04-17T06:00:00Z,1934-04-17T06:00:00Z
"North America, United States, Florida, Wakulla County",17 miles north of Sopchoppy,17mi N of Sopchoppy,30.308046,-84.48553,World Geodetic System 1984,7736,m,GeoLocate,Adam Glueckert,2016-11-11T06:00:00Z,Picoides borealis,CHAS:Bird:6778,1934-01-26T06:00:00Z,1934-01-26T06:00:00Z
"North America, United States, Florida, Wakulla County",17 miles northwest of Sopchoppy,"17 miles NW of Sopchoppy, Fl.",30.239554,-84.65084,World Geodetic System 1984,3731,m,,Adam Glueckert,2016-09-17T05:00:00Z,Colaptes auratus,CHAS:Bird:6625,1934-01-28T06:00:00Z,1934-01-28T06:00:00Z
"North America, United States, Florida, Wakulla County",17 miles northwest of Sopchoppy,17mi NW of Sopchoppy; Smith Creek,30.239554,-84.65084,World Geodetic System 1984,3731,m,GeoLocate,Adam Glueckert,2016-11-19T06:00:00Z,Melanerpes carolinus,CHAS:Bird:6622,1934-01-25T06:00:00Z,1934-01-25T06:00:00Z
"North America, United States, Florida, Wakulla County",17 miles northwest of Sopchoppy,17mi NW of Sopchoppy; Smith Creek,30.239554,-84.65084,World Geodetic System 1984,3731,m,GeoLocate,Adam Glueckert,2016-11-19T06:00:00Z,Melanerpes carolinus,CHAS:Bird:6621,1934-01-25T06:00:00Z,1934-01-25T06:00:00Z
"North America, United States, Florida, Wakulla County",17 miles northwest of Sopchoppy,"17 miles NW of Sopchoppy, Fl.",30.239554,-84.65084,World Geodetic System 1984,3731,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Colaptes auratus auratus,CHAS:Bird:6624,1934-01-28T06:00:00Z,1934-01-28T06:00:00Z
"North America, United States, Florida, Wakulla County",17 miles northwest of Sopchoppy,17mi NW of Sopchoppy,30.239554,-84.65084,World Geodetic System 1984,3731,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Melanerpes carolinus,CHAS:Bird:6619,1934-01-24T06:00:00Z,1934-01-24T06:00:00Z
"North America, United States, Florida, Wakulla County",17 miles northwest of Sopchoppy,17 miles northwest of Sopchoppy,30.239554,-84.65084,World Geodetic System 1984,3731,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Cyanocitta cristata florincola,CHAS:Bird:6642,1934-01-25T06:00:00Z,1934-01-25T06:00:00Z
"North America, United States, Florida, Wakulla County",17 miles northwest of Sopchoppy,17mi NW of Sopchoppy,30.239554,-84.65084,World Geodetic System 1984,3731,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Picoides pubescens,CHAS:Bird:6635,1934-01-25T06:00:00Z,1934-01-25T06:00:00Z
"North America, United States, Florida, Wakulla County",17 miles northwest of Sopchoppy,"17 miles NW of Sopchoppy, FL",30.239554,-84.65084,World Geodetic System 1984,3731,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Dendroica palmarum palmarum,CHAS:Bird:6636,1934-01-26T06:00:00Z,1934-01-26T06:00:00Z
"North America, United States, Florida, Wakulla County",17 miles northwest of Sopchoppy,17mi NW of Sopchoppy,30.239554,-84.65084,World Geodetic System 1984,3731,m,GeoLocate,Adam Glueckert,2016-10-21T05:00:00Z,Picoides borealis,CHAS:Bird:6627,1934-01-26T06:00:00Z,1934-01-26T06:00:00Z
