guid,part_name,ATTRIBUTE_TYPE,ATTRIBUTE_VALUE,remark,determiner,DETERMINED_DATE
CHAS:Herp:17259,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17260,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17261,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17262,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17263,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17308,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17309,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17310,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17311,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17312,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17313,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17314,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17315,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17316,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17317,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17318,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17319,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17320,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17321,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17322,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17323,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17324,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17325,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17326,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17327,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17328,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17329,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17330,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17331,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17332,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17333,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17334,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17335,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17336,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17337,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17338,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17339,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17340,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17341,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17342,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17343,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17344,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17345,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17346,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17347,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17348,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17349,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17350,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17351,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17352,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17353,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17354,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17355,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17356,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17357,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17358,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17359,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17360,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17361,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17362,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17363,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17382,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17383,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17384,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17385,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17386,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17397,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17398,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17399,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17400,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17401,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17402,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17403,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17438,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17439,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17440,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17441,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17442,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17443,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17444,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17445,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17446,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17447,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17480,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17481,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17482,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17483,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17484,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17533,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17534,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17588,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
CHAS:Herp:17589,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 17241-63, 17308-363, 17382-6, 17397-403, 17438-447, 17480-484, 17533-34, 17588-594, 17654-5, 17682-5, 17722-6,  17966, 18090-1",John Archer,2019-10-11
