Hydrocanthus tricolor,Hydrocanthus tricolor
Hydrocera cyanescens,Hydrocera cyanescens
Hydrocera difficilis,Hydrocera difficilis
Hydrochara obtusata,Hydrochara obtusata
Hydrochara obtusatus,Hydrochara obtusatus
Hydrochara sp.,Hydrochara sp.
Hydrochares caraboides,Hydrochares caraboides
Hydrocharis castus,Hydrobiomorpha casta
Hydrocharis obtusatus,Hydrochara obtusata
Hydrochus atonatus,Hydrochus atonatus
Hydrochus scabratus,Hydrochus scabratus
Hydrochus simplex,Hydrochus simplex
Hydrochus squamifer,Hydrochus squamifer
Hydrocombus fimbriatus,Hydrocombus fimbriatus
Hydrometra,Hydrometra sp.
Hydrometra martini,Hydrometra martini
Hydrometra sp.,Hydrometra sp.
Hydromyza livens,Hydromyza livens
Hydronomus alisnotus,Hydronomus alisnotus
Hydrophilidae,Hydrophilidae sp.
Hydrophilus californicus,Tropisternus californicus
Hydrophilus flavipalpus,Hydrophilus flavipalpus
Hydrophilus glaber,Hydrophilus glaber
Hydrophilus glaber Herbst,Tropisternus glaber
Hydrophilus limbalis,Hydrophilus limbalis
Hydrophilus mixtus LeConte,Tropisternus mixtus
Hydrophilus nimbatus,Hydrophilus nimbatus
Hydrophilus olivaceus,Hydrophilus olivaceus
Hydrophilus ovatus,Hydrophilus ovatus
Hydrophilus piceus,Hydrophilus piceus
Hydrophilus sp.,Hydrophilus sp.
Hydrophilus triangularis,Hydrophilus triangularis
Hydroporus americanus,Hydroporus americanus
Hydroporus concinnus,Hydroporus concinnus
Hydroporus dichrous,Hydroporus dichrous
Hydroporus hybridus,Hydroporus hybridus
Hydroporus modestus,Hydroporus modestus
Hydroporus niger,Hydroporus niger
Hydroporus oblitus,Hydroporus oblitus
Hydroporus tenebrosus,Hydroporus tenebrosus
Hydroporus tristis,Hydroporus tristis
Hydroporus undulatus,Hydroporus undulatus
Hydroporus vittatus,Hydroporus vittatus
Hydrovatus cuspidatus,Hydrovatus cuspidatus
Hydrovatus pustulatus,Hydrovatus pustulatus
Hylemya,Hylemya sp.
Hylemya sp.,Hylemya sp.
Hylemyia cilicrura,Hylemyia cilicrura
Hylemyia cricrura,Hylemyia cricrura
Hylesinus aculeatus,Hylesinus aculeatus
Hylobius confusus,Hylobius confusus
Hylobius pales,Hylobius pales
Hylochares nigricornis,Hylochares nigricornis
Hylotrupes bajulus,Hylotrupes bajulus
Hylurgops pinifex,Hylurgops pinifex
Hylurgops subcostulatus,Hylurgops subcostulatus
Hymenarcys nervosa,Hymenarcys nervosa
Hymenoptera sp,Hymenoptera sp.
Hymenoptera sp.,Hymenoptera sp.
Hymenorus communis,Hymenorus communis
Hymenorus communis ??,Hymenorus communis
Hymenorus confertus,Hymenorus confertus
Hymenorus niger,Hymenorus niger
Hymenorus obscurus,Hymenorus obscurus
Hymenorus pilosa,Hymenorus pilosa
Hymenorus punctulatus,Hymenorus punctulatus
Hymneoptera sp.,Hymneoptera sp.
Hypasclera dorsalis,Hypasclera dorsalis
Hypebaeus apicalis,Hypebaeus apicalis
Hypera nigrirostris,Hypera nigrirostris
Hypera punctata,Hypera punctata
Hypera sp.,Hypera sp.
Hyperaspidius sp.,Hyperaspidius sp.
Hyperaspidius trimaculatus,Hyperaspidius trimaculatus
Hyperaspis,Brachiacantha decempustulata
Hyperaspis annexa,Hyperaspis annexa
Hyperaspis bigeminata,Hyperaspis bigeminata
Hyperaspis fimbriolata,Hyperaspis fimbriolata
Hyperaspis lateralis,Hyperaspis lateralis
Hyperaspis pratensis,Hyperaspis pratensis
Hyperaspis signata,Hyperaspis signata
Hyperaspis sp.,Hyperaspis sp.
Hyperplatys aspersa,Hyperplatys aspersa
Hyperplatys maculata,Hyperplatys maculata
Hyperplatys sp.,Hyperplatys sp.
Hyphydrus ferruginensis,Hyphydrus ferruginensis
Hypoderma bovis,Hypoderma bovis
Hypoderma diana,Hypoderma diana
Hypoderma lineatum,Hypoderma lineatum
Hypolampsis pilosa,Hypolampsis pilosa
Hypolampsis sp.,Hypolampsis sp.
Hypselistes florens,Hypselistes florens
Hyptiotes cavatus,Hyptiotes cavatus
Hypulus simulator,Hypulus simulator
Ichneumon caeruleus,Campsomeris plumipes
Ichneumon caliginosus,Ichneumon caliginosus
Ichneumon devinctor,Ichneumon devinctor
Ichneumonidae sp,Ichneumonidae sp.
Ichneumoninae sp.,Hymenoptera sp.
Ichneumonini sp,Ichneumonini sp.
Ichneumonini sp.,Ichneumonini sp.
Ichneumon laetus,Ichneumon laetus
Ichneumon purpuripennis,Ichneumon purpuripennis
Ichneumon sp,Ichneumon sp.
Ichneumon sp.,Ichneumon sp.
Ichneumon subrufus,Apis mellifera
Icius elegans,Icius elegans
Icius hartii,Icius hartii
Icius similis,Icius similis
Ideocerus sp.,Ideocerus sp.
Illybius angustor,Illybius angustor
Ilybiosoma bifarius,Ilybiosoma bifarius
Ilybiosoma regularis,Ilybiosoma regularis
Ilybius aenescans,Ilybius aenescans
Ilybius angustior,Ilybius angustior
Ilybius augustior,Ilybius augustior
Ilybius fenestratus,Ilybius fenestratus
Ilybius guttiger,Ilybius guttiger
Ilybius obscurus,Ilybius obscurus
Inca bonplandi,Inca bonplandi
Inca pulverulentus,Inca pulverulentus
Insecta sp.,Insecta sp.
Ipelates latus,Ipelates latus
Iphthiminus opacus,Iphthiminus opacus
Iphthiminus serratus,Iphthiminus serratus
Iphthiminus sublaevis,Iphthiminus sublaevis
Iphthimus sp. Truqui,Iphthiminus opacus
Ipochus fasciatus,Ipochus fasciatus
Ips calligraphis,Ips calligraphis
Ips calligraphus,Ips calligraphus
Ips pini,Ips pini
Ips plastographus,Ips plastographus
Ips sp.,Ips sp.
Ischnodemus falicus,Ischnodemus falicus
Ischnomera coerulea,Ischnomera coerulea
Ischnoptera,Ischnoptera sp.
Ischnoptera intricata,Ischnoptera intricata
Ischnoptera sp.,Ischnoptera sp.
Ischnorhynchus didymus,Kleidocerys didymus
Ischnosoma flavicollis,Ischnosoma flavicollis
Ischyropalpus obscurus,Ischyropalpus obscurus
Ischyropalpus sturmi,Ischyropalpus sturmi
Ischyrus quadripunctatus,Ischyrus quadripunctatus
Isodontia philadelphica,Isodontia philadelphica
Isohydnocera curtipennis,Isohydnocera curtipennis
Isohydnocera tabida,Isohydnocera tabida
Isomira quadristriata,Isomira quadristriata
Isomira sericea,Isomira sericea
Isomira siricea,Isomira siricea
Isomira variabilis,Isomira variabilis
Isomira velutina,Isomira velutina
Isoptera sp.,Isoptera sp.
Ithycerus curculionoides,Ithycerus curculionoides
Ithycerus noveboracensis,Ithycerus noveboracensis
Jadera haematoloma,Jadera haematoloma
Jalysus spinosus,Jalysus spinosus
Jassus irroratus,Jassus irroratus
Jassus sp.,Jassus sp.
Julodis hirtiventris,Julodis hirtiventris
Kleidocerys didymus,Kleidocerys didymus
Kleidocerys didymus?,Kleidocerys didymus
Knulliana cincta,Knulliana cincta
Kukulcania sp.,Kukulcania sp.
Kuschelina fimbriata,Kuschelina fimbriata
Kuschelina gibbitarsa,Kuschelina gibbitarsa
Kuschelina miniata,Kuschelina miniata
Kuschelina scripticollis,Kuschelina scripticollis
Kuschelina suturella,Kuschelina suturella
Kuschelina thoracica,Kuschelina thoracica
Kuschelina vians,Kuschelina vians
L. consimilis,Phyllophaga drakii
L. lugubris,Phyllophaga forsteri
Labeled M. borealis Junius,Melanoplus borealis
Labia minor,Labia minor
Labidomera clivicollis,Labidomera clivicollis
Laccophilus decipiens,Laccophilus decipiens
Laccophilus fasciatus,Laccophilus fasciatus
Laccophilus gentilis,Laccophilus gentilis
Laccophilus hyalinus,Laccophilus hyalinus
Laccophilus maculosus,Laccophilus maculosus
Laccophilus mexicanus,Laccophilus mexicanus
Laccophilus pictus,Laccophilus pictus
Laccophilus proximus,Laccophilus proximus
Laccophilus quadrilineatus,Laccophilus quadrilineatus
Laccophilus undatus,Laccophilus undatus
Lachnaia sexpuncata,Lachnaia sexpuncata
Lachnocrepis parallelus,Lachnocrepis parallelus
Lachnophorus elegantulus,Lachnophorus elegantulus
Lachnosterna serricornis,Phyllophaga futilis
Lachnosterna volvula,Phyllophaga gracilis
Lacon rectangularis,Lacon rectangularis
Lacon sp.,Lacon sp.
Laemophlaeus adustus,Laemophlaeus adustus
Laemophlaeus biguttatus,Laemophlaeus biguttatus
Laemophlaeus punctatus,Laemophlaeus punctatus
Laemosaccus plagiatus,Laemosaccus plagiatus
Lagium atroviolaceus,Lagium atroviolaceus
Lamia textor,Lamia textor
Lamiini sp.,Lamiini sp.
Lampetis drummondi,Lampetis drummondi
Lamprina adolphinae,Lamprina adolphinae
Lampyridae sp.,Lampyridae sp.
Languria bicolor,Languria bicolor
Languria gracilis,Languria gracilis
Languria laeta,Languria laeta
Languria mozardi,Languria mozardi
Languria sp.,Languria sp.
Languria trifasciata,Languria trifasciata
Languriidae sp.,Languriidae sp.
Laosaphrodisium watsoni,Laosaphrodisium watsoni
Laphria,Laphria sp.
Laphria astur,Laphria astur
Laphria canis,Laphria canis
Laphria clavipes,Laphria clavipes
Laphria flavicollis,Laphria flavicollis
Laphria gibbosa,Laphria gibbosa
Laphria sp.,Laphria sp.
Laphria thoracia,Laphria thoracia
Laphria thoracica,Laphria thoracica
Laphystia sexfasciata,Laphystia sexfasciata
Laphystia sp,Laphystia sp.
Laphystia sp.,Laphystia sp.
Largus cinctus,Largus cinctus
Larinioides cornuta,Larinioides cornuta
Larinioides geminata,Larinioides geminata
Larinioides patagiata,Larinioides patagiata
Larinioides sp. Poss thaddeus,Larinioides thaddeus
Larra bicolor,Larra bicolor
Lasiini sp,Lasiini sp.
Lasiini sp.,Lasiini sp.
Lasioderma serricorne,Lasioderma serricorne
Lasioderma serricorne (?),Lasioderma serricorne
Lasiomerus annulatus,Lasiomerus annulatus
Lasiopogon cinctus,Lasiopogon cinctus
Lasiopogon sp,Lasiopogon sp.
Lasiopogon sp.,Lasiopogon sp.
Lasiopogon terricola,Lasiopogon terricola
Lasius niger,Lasius niger
Lathrimaeum fimetarium,Lathrimaeum fimetarium
Lathrobium armatum,Lathrobium armatum
Lathrobium collare,Lathrobium collare
Lathrobium longiusculum,Lathrobium longiusculum
Lathrobium rubiginosus,Lathrobium rubiginosus
Lathrobium simile,Lathrobium simile
Lathrobium ventrale,Lathrobium ventrale
Latridius minutus,Latridius minutus
Latrodectus curacaviensis,Latrodectus curacaviensis
Latrodectus mactans,Latrodectus mactans
Latrodectus mactans lexanus,Latrodectus mactans lexanus
Latrodectus mactans Lexanus,Latrodectus mactans lexanus
Latrodectus sp.,Latrodectus sp.
Lauxania cylindricornis,Lauxania cylindricornis
Lauxaniidae sp,Lauxaniidae sp.
Lebia atriceps,Lebia atriceps
Lebia atriventris,Lebia atriventris
Lebia axillaris,Lebia axillaris
Lebia fuscata,Lebia fuscata
Lebia grandis,Lebia grandis
Lebia lobulata,Lebia lobulata
Lebia majuscula,Lebia majuscula
Lebia marginicollis,Lebia marginicollis
Lebia moesta,Lebia moesta
Lebia ornata,Lebia ornata
Lebia pleuritica,Lebia pleuritica
Lebia pulchella,Lebia pulchella
Lebia pumila,Lebia pumila
Lebia ruficollis,Lebia ruficollis
Lebia scapula,Lebia scapula
Lebia scapularis,Lebia scapularis
Lebia sp.,Lebia sp.
Lebia tricolor,Lebia tricolor
Lebia viridipennis,Lebia viridipennis
Lebia viridis,Lebia viridis
Lebia vittata,Lebia vittata
Lecontella brunnea,Lecontella brunnea
Lecontia discicollis,Lecontia discicollis
Leiba atriventris,Leiba atriventris
Leiba furcata,Leiba furcata
Leiba fuscata,Leiba fuscata
Leiba grandis,Leiba grandis
Leiba ornata,Leiba ornata
Leiba scapularis,Leiba scapularis
Leiba viridis,Leiba viridis
Lejops,Lejops sp.
Lejops sp.,Lejops sp.
Lema,Oulema texana
Lema balteata,Lema balteata
Lema brunnea,Lema brunnea
Lema collaris,Lema collaris
Lema cyanella,Lema cyanella
Lema ephippiata,Lema ephippiata
Lema nigrovittata,Lema nigrovittata
Lema solani,Lema solani
Lema sp.,Lema sp.
Lema trilineata,Lema trilineata
Lepidosaphes ulmi,Lepidosaphes ulmi
Leptinotarsa,Leptinotarsa sp.
Leptinotarsa decemlineata,Leptinotarsa decemlineata
Leptinotarsa sp.,Leptinotarsa sp.
Leptocoris trivittatus,Boisea trivittata
Leptogaster cylindrica,Leptogaster cylindrica
Leptogaster flavipes,Leptogaster flavipes
Leptogaster pictipes,Leptogaster pictipes
Leptogaster sp,Leptogaster sp.
Leptogaster sp.,Leptogaster sp.
Leptoglossus phyllopus,Leptoglossus phyllopus
Leptopterna dolobrata,Leptopterna dolobrata
Leptostlus asperatus,Leptostlus asperatus
Leptostylus collaris,Leptostylus collaris
Leptostylus transversus,Leptostylus transversus
Leptotrachelus dorsalis,Leptotrachelus dorsalis
Leptura,Leptura
"Leptura ""...ysoeana"" [Illegible]",Leptura
Leptura aspera,Leptura aspera
Leptura brevicornis,Leptura brevicornis
Leptura canadensis,Leptura canadensis
Leptura chrysocoma,Leptura chrysocoma
Leptura circumdata,Leptura circumdata
Leptura emarginata,Leptura emarginata
Leptura instabilis,Leptura instabilis
Leptura lineola,Leptura lineola
Leptura maculata,Leptura maculata
Leptura nigrella,Leptura nigrella
Leptura niteus,Leptura niteus
Leptura obliterata,Leptura obliterata
Leptura octonotata,Leptura octonotata
Leptura proxima,Leptura proxima
Leptura rubrica,Leptura rubrica
Leptura sanguinea,Leptura sanguinea
Leptura sexmaculata,Leptura sexmaculata
Leptura sexpilota,Leptura sexpilota
Leptura sp.,Leptura sp.
Leptura subargentata,Leptura subargentata
Leptura subhamata,Leptura subhamata
Leptura sublimata,Leptura sublimata
Leptura vagans,Leptura vagans
Leptura vibex,Leptura vibex
Leptura virens,Leptura virens
Leptura vittata,Leptura vittata
Lepturges querei,Lepturges querei
Lepturges sp.,Lepturges sp.
Lepturinae sp.,Coleoptera sp.
Lepyrus colon,Lepyrus colon
Lepyrus gemellus,Lepyrus gemellus
Lepyrus geminatus,Lepyrus geminatus
Lesbates hauffi,Lesbates hauffi
Lestes congener,Lestes congener
Lestes forcipatus,Lestes forcipatus
Lestes hamata,Lestes forcipatus
Lestes rectangularis,Lestes rectangularis
Lestes ungniculata,Lestes ungniculata
Lestes unguiculatus,Lestes unguiculatus
Lestidae sp.,Lestidae sp.
Lestus rectangularis,Lestus rectangularis
Lethocerus griseus,Lethocerus griseus
Lethocerus sp.,Lethocerus sp.
Leucauge venusta,Leucauge venusta
Leucorhinia,Leucorhinia sp.
Leucorhinia sp.,Leucorhinia sp.
Leucorrhinia intacta,Leucorrhinia intacta
Leucothryteus opacus,Leucothryteus opacus
Leucozona leucorum,Leucozona leucorum
Libellula,Libellula sp.
Libellula auripennis,Libellula auripennis
Libellula luctuosa,Libellula luctuosa
Libellula lydia,Libellula lydia
Libellula pulchella,Libellula pulchella
Libellula saturata,Libellula saturata
Libellula sp.,Libellula sp.
Libellula trimsculata,Libellula trimsculata
Libellula vibrans,Libellula vibrans
Libellulidae sp.,Libellulidae sp.
Libelulla luctuosa,Libellula luctuosa
Liburnia sp.,Liburnia sp.
Lichenophanes truncaticollis,Lichenophanes truncaticollis
Lichnanthe sp.,Lichnanthe sp.
Lichnanthe vulpina,Lichnanthe vulpina
Lignyodes fraxini,Lignyodes fraxini
Ligyrocoris constrictus,Ligyrocoris constrictus
Ligyrocoris sp.,Perigenes constrictus
Ligyrocoris sylvestris,Ligyrocoris sylvestris
Ligyrus gibbosus,Ligyrus gibbosus
Ligyrus rugiceps,Ligyrus rugiceps
Ligyrus ruginasus,Ligyrus ruginasus
Lilioceris tibialis,Lilioceris tibialis
Limnebius papposus,Limnebius papposus
Limnebius truncatus,Limnebius truncatus
Limnephilus coloradensis,Limnephilus coloradensis
Limnephilus submonilifer,Limnephilus submonilifer
Limnia sp,Limnia sp.
Limnia sp.,Limnia sp.
Limnobates lineata,Hydrometra martini
Limnophilus sp.,Limnophilus sp.
Limonius agonus,Limonius agonus
Limonius aurifer,Limonius aurifer
Limonius auripilis,Limonius auripilis
Limonius basillaris,Limonius basillaris
Limonius californicus,Limonius californicus
Limonius cylindriformis,Limonius cylindriformis
Limonius discoideus,Limonius discoideus
Limonius griseus,Limonius griseus
Limonius interstitialis,Limonius interstitialis
Limonius occidentalis,Limonius occidentalis
Limonius plebejus,Limonius plebejus
Limonius propexus,Limonius propexus
Limonius sp.,Limonius sp.
Lina aeneum,Lina aeneum
Lina interrupta,Lina interrupta
Lina lapponica,Lina lapponica
Lina populi,Chrysomela populi
Lina scripta,Lina scripta
Linmnotrechus marginatus,Gerris marginatus
Linyphia catalina,Linyphia catalina
Linyphia maculata Emerton 1909,Neriene variabilis
Linyphia marginata (near),Linyphia marginata (near)
Linyphia marginata C.L. Koch,Neriene radiata
Linyphia sp.,Linyphia sp.
Linyphia sp. Poss pusilla,Linyphia pusilla
Lioderma,Chlorochroa uhleri
Liodessus affinis,Liodessus affinis
Liodessus crotchi,Liodessus crotchi
Liodessus flavicollis,Liodessus flavicollis
Liodessus lacustris,Liodessus lacustris
Liopterus oblongus,Liopterus oblongus
Liorhyssus hyalinus,Liorhyssus hyalinus
Liotropis,Dendrocoris humeralis
Liphlorus germanas,Liphlorus germanas
Liphlorus nubilus,Liphlorus nubilus
Lipoptena cervi,Lipoptena cervi
Lissonotus multifasciatus,Lissonotus multifasciatus
Listronotus appendiculatus,Listronotus appendiculatus
Listronotus caudatus,Listronotus caudatus
Listronotus delumbis,Listronotus delumbis
Listronotus inaequalipennis,Listronotus inaequalipennis
Listronotus nebulosus,Listronotus nebulosus
Listronotus porcella,Listronotus porcella
Listronotus sordidus,Listronotus sordidus
Listronotus sparsus,Listronotus sparsus
Listronotus sulcirostris,Listronotus sulcirostris
Listrus canescens,Listrus canescens
Listrus rotundicollis,Listrus rotundicollis
Listrus senilis,Listrus senilis
Litargus didesmus,Litargus didesmus
Litargus tetraspilotus,Litargus tetraspilotus
Lithocharis confluens,Lithocharis confluens
Lithodus humeralis,Lithodus humeralis
Lithyphantes corollatus,Lithyphantes corollatus
Lithyphantes corrollatus,Lithyphantes corrollatus
Lithyphantes sp.,Lithyphantes sp.
Lixus caudifer,Lixus caudifer
Lixus concavus,Lixus concavus
Lixus iridis,Lixus iridis
Lixus laesicollis,Lixus laesicollis
Lixus macer,Lixus macer
Lixus mucidus,Lixus mucidus
Lixus musculus,Lixus musculus
Lixus pleuralis,Lixus pleuralis
Lixus rubellus,Lixus rubellus
Lixus rufitarsus,Lixus rufitarsus
Lixus sp.,Lixus sp.
Llusia flava,Llusia flava
Lobiopa sp.,Lobiopa sp.
Lobiopa undulata,Lobiopa undulata
Lobopoda erythrocnemis,Lobopoda erythrocnemis
Lobopoda punctulata,Lobopoda punctulata
Lochmaea capreae,Lochmaea capreae
Lomechusa,Xenodusa cava
Lonchaea rufitarsus,Lonchaea rufitarsus
Lonchoptera sp,Lonchoptera sp.
Lonchoptera sp.,Lonchoptera sp.
Lonchopteridae sp,Lonchopteridae sp.
Lonchopteridae sp.,Lonchopteridae sp.
Longitarsus brunneus,Longitarsus brunneus
Longitarsus holisalticus,Longitarsus holisalticus
Longitarsus rubidus,Longitarsus rubidus
Longitarsus testaceus,Longitarsus testaceus
Longitarsus virbasci,Longitarsus virbasci
Lopidea confluens,Lopidea confluens
Lordotus gibbus,Lordotus gibbus
Louchaea chorea,Louchaea chorea
Loxocera cylindrica,Loxocera cylindrica
Loxosceles arizonicus,Loxosceles arizonicus
Loxosceles sp.,Loxosceles sp.
Lucanidae,Lucanidae sp.
Lucanidae sp.,Lucanidae sp.
Lucanus capreolus,Lucanus capreolus
Lucanus dama,Lucanus dama
Lucanus elephus,Lucanus elephus
Lucanus placidus,Lucanus placidus
Lucanus sp.,Lucanus sp.
Lucellia,Lucellia sp.
Lucellia sp.,Lucellia sp.
Lucidota atra,Lucidota atra
Lucila,Lucila sp.
Lucila sp.,Lucila sp.
Lucilia,Lucilia sp.
Lucilia caesar,Lucilia caesar
Lucilia regina,Lucilia regina
Lucilia sericata,Lucilia sericata
Lucilia sp.,Lucilia sp.
Lucilia unicolor,Lucilia unicolor
Lucillia,Lucillia sp.
Lucillia sp.,Lucillia sp.
Ludius abruptus,Ludius abruptus
Ludius attennatus,Ludius attennatus
Ludius lecontei,Ludius lecontei
Ludius texanus,Ludius texanus
Luperus bivitattus,Luperus bivitattus
Luperus bivittatus,Luperus bivittatus
Luperus flavipes,Luperus flavipes
Luperus rufipes,Luperus rufipes
Luperus thoracicus,Luperus thoracicus
Luperus torquatus,Luperus torquatus
Luperus varicornis,Luperus varicornis
Lutrochus luteus,Lutrochus luteus
Lycastomus loripes,Lycastomus loripes
Lycidae sp.,Lycidae sp.
Lycoperdina ferruginea,Lycoperdina ferruginea
Lycoreus triocellatus,Lycoreus triocellatus
Lycosa (frondicola),Lycosa (frondicola)
Lycosa (helluo),Lycosa (helluo)
Lycosa (kochii),Lycosa (kochii)
Lycosa (rabida),Lycosa (rabida)
Lycosa (thorelli),Lycosa (thorelli)
Lycosa coloradensis,Lycosa coloradensis
Lycosa frondicola,Lycosa frondicola
Lycosa helluo,Lycosa helluo
Lycosa rabida,Lycosa rabida
Lycosa sp.,Lycosa sp.
Lycosidae sp.,Lycosidae sp.
Lycus fernandezi,Lycus fernandezi
Lygaeus,Melanopleurus bistriangularis
Lygaeus kalmii,Lygaeus kalmii
Lygaeus lineola,Lygaeus lineola
Lygaeus reclivatus,Lygaeus reclivatus
Lygaeus turcicus,Lygaeus turcicus
Lygus invittus,Lygus invittus
Lygus sp.,Lygus sp.
Lygus tenellus,Lygus tenellus
Lygus vinculatis,Lygus vinculatis
Lyperosia irritans,Lyperosia irritans
Lytta biguttata,Lytta biguttata
Lytta cyanipennis,Lytta cyanipennis
Lytta fulvipennis,Lytta fulvipennis
Lytta nuttallii,Lytta nuttallii
Lytta sp.,Lytta sp.
Lytta vesicatoria,Lytta vesicatoria
M. geminatum,M. geminatum
M. loevigatus,M. loevigatus
Machrochirus praetor,Machrochirus praetor
Macraspis mixta,Macraspis mixta
Macratria murina,Macratria murina
Macrobasis albida,Macrobasis albida
Macrobasis immaculata,Macrobasis immaculata
Macrobasis segmentata,Macrobasis segmentata
Macrobasis tenuis,Macrobasis tenuis
Macrobasis unicolor,Macrobasis unicolor
Macrocera,Macrocera sp.
Macrocera clara,Macrocera clara
Macrocera sp.,Macrocera sp.
Macrodactylus augustatus,Macrodactylus augustatus
Macrodactylus subspinosus,Macrodactylus subspinosus
Macrodactylus uniformis,Macrodactylus uniformis
Macrodonta cervicornis,Macrodonta cervicornis
Macrondonta cervicornis,Macrondonta cervicornis
Macronychus glabratus,Macronychus glabratus
Macrops delumbis,Macrops delumbis
Macrops grypidioides,Macrops grypidioides
Macropsis sp.,Macropsis sp.
Macrops porcellus,Macrops porcellus
Macrosiagon dimidiata,Macrosiagon dimidiata
Macrosiagon limbata,Macrosiagon limbata
Macrosiagon sp.,Macrosiagon sp.
Macrostemum zebratum,Macrostemum zebratum
Madarus undulatus,Madarus undulatus
Maevia vittata,Maevia vittata
Magdalis armicollis,Magdalis armicollis
Magdalis barbita,Magdalis barbita
Magdalis cuneformis,Magdalis cuneformis
Magdalis cuneiformis,Magdalis cuneiformis
Magdalis lecontei,Magdalis lecontei
Magdalis pallida,Magdalis pallida
Magdalis pandura,Magdalis pandura
Magdalis proni,Magdalis proni
Magicicada septemdecim,Magicicada septemdecim
Magicicada septendecim,Magicicada septendecim
Magicicada sp.,Magicicada sp.
Malachius biguttulus,Malachius biguttulus
Malachius erichsoni,Malachius erichsoni
Malachius flavilabris,Malachius flavilabris
Malachius montanus,Malachius montanus
Malachius thevenetii,Malachius thevenetii
Malachius theventii,Malachius theventii
Mallodon dasystomus,Mallodon dasystomus
Mallos sp.,Mallos sp.
Mallos trivittatus,Mallos trivittatus
Mallota,Mallota sp.
Mallota sp,Mallota sp.
Mallota sp.,Mallota sp.
Malotta,Malotta sp.
Malotta sp.,Malotta sp.
Malthodes exilis,Malthodes exilis
Mangora gibberosa,Mangora gibberosa
Mangora maculata,Mangora maculata
Mangora sp.,Mangora sp.
Mangora sp. Poss gibberosa,Mangora gibberosa
Mantidae sp.,Mantidae sp.
Mantis carolinia,Mantis carolinia
Mantis religiosa,Mantis religiosa
Mantodea sp.,Mantodea sp.
Maphyteus leprosus,Maphyteus leprosus
Margus inconspicuus,Villasitocoris inconspicuus
Marpissa californica,Marpissa californica
Marpissa californica (nearest),Marpissa californica
Marpissa sp.,Marpissa sp.
Marpissa undata,Marpissa undata
Marxia,Acantheperia stellata
Matus bicarinatus,Matus bicarinatus
Maybe not heterocerus anymore?,Heterocerus undatus
May not be mesogramma anymore,Mesogramma sp.
Medetera nigripes,Medetera nigripes
Megacephala carolina,Megacephala carolina
Megacerus discoideus,Megacerus discoideus
Megachile brevis,Megachile brevis
Megachile sp,Megachile sp.
Megachile sp.,Megachile sp.
Megachile xylocopoides,Megachile xylocopoides
Megacyllene acuta,Megacyllene acuta
Megacyllene antennata,Megacyllene antennata
Megacyllene robinae,Megacyllene robinae
Megacyllene robiniae,Megacyllene robiniae
Megacylline robiniae,Megacylline robiniae
Megalodacne fasciata,Megalodacne fasciata
Megalodacne heros,Megalodacne heros
Megalodacne sp.,Megalodacne sp.
Megalorhina harrisi haroldi,Megalorhina harrisi haroldi
Megalostomis major,Megalostomis major
Megamyrmecion naturalisticum,Micaria sp.
Megapenthes limbalis,Megapenthes limbalis
Megarhyssa sp,Megarhyssa sp.
Megarhyssa sp.,Megarhyssa sp.
Megasoma sp.,Megasoma sp.
Megasoma thersites,Megasoma thersites
Megatopha bicolor,Megatopha bicolor
Megetra vittata,Megetra vittata
Melanactes densus,Melanactes densus
Melanactes morio,Melanactes morio
Melanactes piceus,Melanactes piceus
Melanaethus subglaber,Melanaethus subglaber
Melandrya connectens,Melandrya connectens
Melandrya sp.,Melandrya sp.
Melandrya striata,Melandrya striata
Melanocoryphus,Neacoryphus bicrucis
Melanocoryphus nigriguttulus,Neacoryphus nigrinervis
Melanoethus elongatus,Melanaethus subglaber
Melanolestes abdominalis,Melanolestes abdominalis
Melanomyza sp,Melanomyza sp.
Melanomyza sp.,Melanomyza sp.
Melanophila,Oxypteris atropurpurea
Melanophila aeneola,Melanophila aeneola
Melanophila drummondi,Melanophila drummondi
Melanophila fulvoguttata,Melanophila fulvoguttata
Melanophila longipes,Melanophila longipes
Melanophila sp.,Melanophila sp.
Melanophora roralis,Melanophora roralis
Melanophora ruralis,Melanophora ruralis
Melanophora sp,Melanophora sp.
Melanophora sp.,Melanophora sp.
Melanopleurus bistriangularis,Melanopleurus bistriangularis
Melanoplhora ruralis,Melanoplhora ruralis
Melanoplus borealis,Melanoplus borealis
Melanoplus confusus,Melanoplus confusus
Melanoplus dawsoni,Melanoplus dawsoni
Melanoplus differentialis,Melanoplus differentialis
Melanoplus sp.,Melanoplus sp.
Melanoplus viridipes,Melanoplus viridipes
Melanostoma sp,Melanostoma sp.
Melanostoma sp.,Melanostoma sp.
Melanostoma stegnum,Melanostoma stegnum
Melanotus castanipes,Melanotus castanipes
Melanotus communis,Melanotus communis
Melanotus corticinus,Melanotus corticinus
Melanotus fissilis,Melanotus fissilis
Melanotus leonardi,Melanotus leonardi
Melanotus oregonensis,Melanotus oregonensis
Melanotus parumpunctatus,Melanotus parumpunctatus
Melanotus pertinax,Melanotus pertinax
Melanotus scrobicollis,Melanotus scrobicollis
Melanotus sp.,Melanotus sp.
Melanotus tenax,Melanotus tenax
Melieria (Ceroxys) simitis,Melieria (Ceroxys) simitis
Meligethes muttatus,Meligethes muttatus
Melina nana,Melina nana
Melissodes sp,Melissodes sp.
Melissodes sp.,Melissodes sp.
Meloe angusticollis,Meloe angusticollis
